Active Voters,Total Ballots,Contest Name,Choice Name,Total Votes,Party,Precinct Name
914,770,Attorney General,William F. Robinson III,17,LBR,2181007500
907,802,Attorney General,Phil Weiser,541,DEM,2181007501
907,802,Attorney General,George Brauchler,229,REP,2181007501
907,802,Attorney General,William F. Robinson III,13,LBR,2181007501
1029,891,Attorney General,Phil Weiser,538,DEM,2181007502
1029,891,Attorney General,George Brauchler,318,REP,2181007502
1029,891,Attorney General,William F. Robinson III,11,LBR,2181007502
1464,1331,Attorney General,Phil Weiser,979,DEM,2181007503
1464,1331,Attorney General,George Brauchler,289,REP,2181007503
1464,1331,Attorney General,William F. Robinson III,28,LBR,2181007503
745,659,Attorney General,Phil Weiser,484,DEM,2181007504
745,659,Attorney General,George Brauchler,149,REP,2181007504
745,659,Attorney General,William F. Robinson III,9,LBR,2181007504
848,734,Attorney General,Phil Weiser,531,DEM,2181107505
848,734,Attorney General,George Brauchler,171,REP,2181107505
848,734,Attorney General,William F. Robinson III,14,LBR,2181107505
595,502,Attorney General,Phil Weiser,286,DEM,2181107506
595,502,Attorney General,George Brauchler,193,REP,2181107506
595,502,Attorney General,William F. Robinson III,6,LBR,2181107506
1180,1014,Attorney General,Phil Weiser,561,DEM,2181107507
1180,1014,Attorney General,George Brauchler,401,REP,2181107507
1180,1014,Attorney General,William F. Robinson III,17,LBR,2181107507
757,676,Attorney General,Phil Weiser,501,DEM,2181107508
757,676,Attorney General,George Brauchler,145,REP,2181107508
757,676,Attorney General,William F. Robinson III,14,LBR,2181107508
1769,1477,Attorney General,Phil Weiser,731,DEM,4171207600
1769,1477,Attorney General,George Brauchler,665,REP,4171207600
1769,1477,Attorney General,William F. Robinson III,38,LBR,4171207600
1573,1313,Attorney General,Phil Weiser,758,DEM,4171207601
1573,1313,Attorney General,George Brauchler,477,REP,4171207601
1573,1313,Attorney General,William F. Robinson III,39,LBR,4171207601
828,658,Attorney General,Phil Weiser,344,DEM,4171207602
828,658,Attorney General,George Brauchler,260,REP,4171207602
828,658,Attorney General,William F. Robinson III,26,LBR,4171207602
1312,1061,Attorney General,Phil Weiser,575,DEM,4171207603
1312,1061,Attorney General,George Brauchler,442,REP,4171207603
1312,1061,Attorney General,William F. Robinson III,22,LBR,4171207603
984,769,Attorney General,Phil Weiser,378,DEM,4171207604
984,769,Attorney General,George Brauchler,340,REP,4171207604
984,769,Attorney General,William F. Robinson III,26,LBR,4171207604
1070,778,Attorney General,Phil Weiser,455,DEM,4171207605
1070,778,Attorney General,George Brauchler,260,REP,4171207605
1070,778,Attorney General,William F. Robinson III,34,LBR,4171207605
906,682,Attorney General,Phil Weiser,392,DEM,4171207606
906,682,Attorney General,George Brauchler,236,REP,4171207606
906,682,Attorney General,William F. Robinson III,30,LBR,4171207606
1034,801,Attorney General,Phil Weiser,475,DEM,4171207607
1034,801,Attorney General,George Brauchler,283,REP,4171207607
1034,801,Attorney General,William F. Robinson III,29,LBR,4171207607
952,650,Attorney General,Phil Weiser,418,DEM,4171207608
952,650,Attorney General,George Brauchler,192,REP,4171207608
952,650,Attorney General,William F. Robinson III,24,LBR,4171207608
523,311,Attorney General,Phil Weiser,227,DEM,4171207609
523,311,Attorney General,George Brauchler,66,REP,4171207609
523,311,Attorney General,William F. Robinson III,8,LBR,4171207609
1708,1235,Attorney General,Phil Weiser,847,DEM,4171207610
1708,1235,Attorney General,George Brauchler,312,REP,4171207610
1708,1235,Attorney General,William F. Robinson III,44,LBR,4171207610
1115,860,Attorney General,Phil Weiser,535,DEM,4171207611
1115,860,Attorney General,George Brauchler,277,REP,4171207611
1115,860,Attorney General,William F. Robinson III,24,LBR,4171207611
975,816,Attorney General,Phil Weiser,515,DEM,4171207612
975,816,Attorney General,George Brauchler,243,REP,4171207612
975,816,Attorney General,William F. Robinson III,33,LBR,4171207612
873,671,Attorney General,Phil Weiser,414,DEM,4171207613
873,671,Attorney General,George Brauchler,214,REP,4171207613
873,671,Attorney General,William F. Robinson III,27,LBR,4171207613
1447,1267,Attorney General,Phil Weiser,751,DEM,4171207614
1447,1267,Attorney General,George Brauchler,448,REP,4171207614
1447,1267,Attorney General,William F. Robinson III,34,LBR,4171207614
803,681,Attorney General,Phil Weiser,446,DEM,4171207615
803,681,Attorney General,George Brauchler,206,REP,4171207615
803,681,Attorney General,William F. Robinson III,14,LBR,4171207615
1119,926,Attorney General,Phil Weiser,560,DEM,4171107616
1119,926,Attorney General,George Brauchler,322,REP,4171107616
1119,926,Attorney General,William F. Robinson III,19,LBR,4171107616
2097,1674,Attorney General,Phil Weiser,1079,DEM,4171107617
2097,1674,Attorney General,George Brauchler,493,REP,4171107617
2097,1674,Attorney General,William F. Robinson III,50,LBR,4171107617
1896,1589,Attorney General,Phil Weiser,1040,DEM,4171107618
1896,1589,Attorney General,George Brauchler,473,REP,4171107618
1896,1589,Attorney General,William F. Robinson III,44,LBR,4171107618
1557,1109,Attorney General,Phil Weiser,788,DEM,4171107619
1557,1109,Attorney General,George Brauchler,241,REP,4171107619
1557,1109,Attorney General,William F. Robinson III,49,LBR,4171107619
1400,1152,Attorney General,Phil Weiser,722,DEM,4171107620
1400,1152,Attorney General,George Brauchler,351,REP,4171107620
1400,1152,Attorney General,William F. Robinson III,38,LBR,4171107620
1067,881,Attorney General,Phil Weiser,621,DEM,4171107621
1067,881,Attorney General,George Brauchler,213,REP,4171107621
1067,881,Attorney General,William F. Robinson III,28,LBR,4171107621
767,561,Attorney General,Phil Weiser,393,DEM,4171107622
767,561,Attorney General,George Brauchler,130,REP,4171107622
767,561,Attorney General,William F. Robinson III,30,LBR,4171107622
1193,887,Attorney General,Phil Weiser,630,DEM,4171107623
1193,887,Attorney General,George Brauchler,191,REP,4171107623
1193,887,Attorney General,William F. Robinson III,36,LBR,4171107623
859,721,Attorney General,Phil Weiser,507,DEM,4171107624
859,721,Attorney General,George Brauchler,172,REP,4171107624
859,721,Attorney General,William F. Robinson III,27,LBR,4171107624
835,717,Attorney General,Phil Weiser,551,DEM,4171107625
835,717,Attorney General,George Brauchler,139,REP,4171107625
835,717,Attorney General,William F. Robinson III,18,LBR,4171107625
1098,882,Attorney General,Phil Weiser,550,DEM,4171107626
1098,882,Attorney General,George Brauchler,287,REP,4171107626
1098,882,Attorney General,William F. Robinson III,23,LBR,4171107626
749,498,Attorney General,Phil Weiser,294,DEM,4171107627
749,498,Attorney General,George Brauchler,171,REP,4171107627
749,498,Attorney General,William F. Robinson III,17,LBR,4171107627
959,808,Attorney General,Phil Weiser,515,DEM,4171107628
959,808,Attorney General,George Brauchler,250,REP,4171107628
959,808,Attorney General,William F. Robinson III,22,LBR,4171107628
623,498,Attorney General,Phil Weiser,344,DEM,4171107629
623,498,Attorney General,George Brauchler,118,REP,4171107629
623,498,Attorney General,William F. Robinson III,21,LBR,4171107629
917,665,Attorney General,Phil Weiser,431,DEM,4171107630
917,665,Attorney General,George Brauchler,184,REP,4171107630
917,665,Attorney General,William F. Robinson III,28,LBR,4171107630
681,488,Attorney General,Phil Weiser,306,DEM,4171107631
681,488,Attorney General,George Brauchler,146,REP,4171107631
681,488,Attorney General,William F. Robinson III,24,LBR,4171107631
1232,972,Attorney General,Phil Weiser,519,DEM,4171107632
1232,972,Attorney General,George Brauchler,383,REP,4171107632
1232,972,Attorney General,William F. Robinson III,45,LBR,4171107632
925,545,Attorney General,Phil Weiser,347,DEM,4171107633
925,545,Attorney General,George Brauchler,139,REP,4171107633
925,545,Attorney General,William F. Robinson III,42,LBR,4171107633
788,597,Attorney General,Phil Weiser,339,DEM,4171107634
788,597,Attorney General,George Brauchler,209,REP,4171107634
788,597,Attorney General,William F. Robinson III,32,LBR,4171107634
798,641,Attorney General,Phil Weiser,302,DEM,4171107635
798,641,Attorney General,George Brauchler,301,REP,4171107635
798,641,Attorney General,William F. Robinson III,16,LBR,4171107635
1141,941,Attorney General,Phil Weiser,515,DEM,4171107636
1141,941,Attorney General,George Brauchler,373,REP,4171107636
1141,941,Attorney General,William F. Robinson III,34,LBR,4171107636
1224,978,Attorney General,Phil Weiser,603,DEM,4171107637
1224,978,Attorney General,George Brauchler,310,REP,4171107637
1224,978,Attorney General,William F. Robinson III,39,LBR,4171107637
959,840,Attorney General,Phil Weiser,421,DEM,4171107638
959,840,Attorney General,George Brauchler,380,REP,4171107638
959,840,Attorney General,William F. Robinson III,18,LBR,4171107638
901,758,Attorney General,Phil Weiser,421,DEM,4171107639
901,758,Attorney General,George Brauchler,285,REP,4171107639
901,758,Attorney General,William F. Robinson III,22,LBR,4171107639
861,723,Attorney General,Phil Weiser,406,DEM,4171107640
861,723,Attorney General,George Brauchler,277,REP,4171107640
861,723,Attorney General,William F. Robinson III,19,LBR,4171107640
816,642,Attorney General,Phil Weiser,363,DEM,4171107641
816,642,Attorney General,George Brauchler,246,REP,4171107641
816,642,Attorney General,William F. Robinson III,19,LBR,4171107641
1250,979,Attorney General,Phil Weiser,591,DEM,4171107642
1250,979,Attorney General,George Brauchler,324,REP,4171107642
1250,979,Attorney General,William F. Robinson III,34,LBR,4171107642
809,571,Attorney General,Phil Weiser,330,DEM,4171107643
809,571,Attorney General,George Brauchler,206,REP,4171107643
809,571,Attorney General,William F. Robinson III,23,LBR,4171107643
870,567,Attorney General,Phil Weiser,370,DEM,4171107644
870,567,Attorney General,George Brauchler,158,REP,4171107644
870,567,Attorney General,William F. Robinson III,24,LBR,4171107644
870,666,Attorney General,Phil Weiser,363,DEM,4171107645
870,666,Attorney General,George Brauchler,264,REP,4171107645
870,666,Attorney General,William F. Robinson III,23,LBR,4171107645
940,778,Attorney General,Phil Weiser,367,DEM,4171107646
940,778,Attorney General,George Brauchler,373,REP,4171107646
940,778,Attorney General,William F. Robinson III,13,LBR,4171107646
1473,1212,Attorney General,Phil Weiser,616,DEM,4171107647
1473,1212,Attorney General,George Brauchler,518,REP,4171107647
1473,1212,Attorney General,William F. Robinson III,38,LBR,4171107647
1103,766,Attorney General,Phil Weiser,371,DEM,4171107648
1103,766,Attorney General,George Brauchler,333,REP,4171107648
1103,766,Attorney General,William F. Robinson III,38,LBR,4171107648
817,564,Attorney General,Phil Weiser,340,DEM,4171107649
817,564,Attorney General,George Brauchler,184,REP,4171107649
817,564,Attorney General,William F. Robinson III,29,LBR,4171107649
789,594,Attorney General,Phil Weiser,325,DEM,4171107650
789,594,Attorney General,George Brauchler,226,REP,4171107650
789,594,Attorney General,William F. Robinson III,27,LBR,4171107650
949,742,Attorney General,Phil Weiser,459,DEM,4171107651
949,742,Attorney General,George Brauchler,229,REP,4171107651
949,742,Attorney General,William F. Robinson III,34,LBR,4171107651
1011,741,Attorney General,Phil Weiser,457,DEM,4171107652
1011,741,Attorney General,George Brauchler,225,REP,4171107652
1011,741,Attorney General,William F. Robinson III,27,LBR,4171107652
741,627,Attorney General,Phil Weiser,309,DEM,4171107653
741,627,Attorney General,George Brauchler,286,REP,4171107653
741,627,Attorney General,William F. Robinson III,13,LBR,4171107653
1321,1047,Attorney General,Phil Weiser,631,DEM,4171107654
1321,1047,Attorney General,George Brauchler,343,REP,4171107654
1321,1047,Attorney General,William F. Robinson III,40,LBR,4171107654
938,816,Attorney General,Phil Weiser,554,DEM,2181107700
938,816,Attorney General,George Brauchler,232,REP,2181107700
938,816,Attorney General,William F. Robinson III,13,LBR,2181107700
577,507,Attorney General,Phil Weiser,302,DEM,2181107701
577,507,Attorney General,George Brauchler,180,REP,2181107701
577,507,Attorney General,William F. Robinson III,12,LBR,2181107701
361,316,Attorney General,Phil Weiser,177,DEM,2181107702
361,316,Attorney General,George Brauchler,130,REP,2181107702
361,316,Attorney General,William F. Robinson III,4,LBR,2181107702
472,407,Attorney General,Phil Weiser,248,DEM,2181107703
472,407,Attorney General,George Brauchler,142,REP,2181107703
472,407,Attorney General,William F. Robinson III,8,LBR,2181107703
349,297,Attorney General,Phil Weiser,191,DEM,2181107704
349,297,Attorney General,George Brauchler,101,REP,2181107704
349,297,Attorney General,William F. Robinson III,2,LBR,2181107704
663,550,Attorney General,Phil Weiser,286,DEM,2181107705
663,550,Attorney General,George Brauchler,233,REP,2181107705
663,550,Attorney General,William F. Robinson III,13,LBR,2181107705
193,159,Attorney General,Phil Weiser,92,DEM,4181107706
193,159,Attorney General,George Brauchler,61,REP,4181107706
193,159,Attorney General,William F. Robinson III,4,LBR,4181107706
655,570,Attorney General,Phil Weiser,205,DEM,4181107707
655,570,Attorney General,George Brauchler,320,REP,4181107707
655,570,Attorney General,William F. Robinson III,25,LBR,4181107707
699,584,Attorney General,Phil Weiser,204,DEM,4181107708
699,584,Attorney General,George Brauchler,343,REP,4181107708
699,584,Attorney General,William F. Robinson III,18,LBR,4181107708
868,748,Attorney General,Phil Weiser,516,DEM,2181007800
868,748,Attorney General,George Brauchler,194,REP,2181007800
868,748,Attorney General,William F. Robinson III,14,LBR,2181007800
797,679,Attorney General,Phil Weiser,550,DEM,2181007801
797,679,Attorney General,George Brauchler,82,REP,2181007801
797,679,Attorney General,William F. Robinson III,21,LBR,2181007801
997,808,Attorney General,Phil Weiser,632,DEM,2181007802
997,808,Attorney General,George Brauchler,115,REP,2181007802
997,808,Attorney General,William F. Robinson III,40,LBR,2181007802
974,800,Attorney General,Phil Weiser,689,DEM,2181007803
974,800,Attorney General,George Brauchler,64,REP,2181007803
974,800,Attorney General,William F. Robinson III,19,LBR,2181007803
1289,1125,Attorney General,Phil Weiser,867,DEM,2181007804
1289,1125,Attorney General,George Brauchler,204,REP,2181007804
1289,1125,Attorney General,William F. Robinson III,19,LBR,2181007804
483,427,Attorney General,Phil Weiser,330,DEM,2181007805
483,427,Attorney General,George Brauchler,73,REP,2181007805
483,427,Attorney General,William F. Robinson III,11,LBR,2181007805
1198,1001,Attorney General,Phil Weiser,804,DEM,2181007806
1198,1001,Attorney General,George Brauchler,147,REP,2181007806
1198,1001,Attorney General,William F. Robinson III,24,LBR,2181007806
1158,1004,Attorney General,Phil Weiser,876,DEM,2181007807
1158,1004,Attorney General,George Brauchler,101,REP,2181007807
1158,1004,Attorney General,William F. Robinson III,14,LBR,2181007807
1933,1569,Attorney General,Phil Weiser,1390,DEM,2181007808
1933,1569,Attorney General,George Brauchler,109,REP,2181007808
1933,1569,Attorney General,William F. Robinson III,33,LBR,2181007808
1027,919,Attorney General,Phil Weiser,817,DEM,2181007809
1027,919,Attorney General,George Brauchler,79,REP,2181007809
1027,919,Attorney General,William F. Robinson III,11,LBR,2181007809
1040,882,Attorney General,Phil Weiser,732,DEM,2181007810
1040,882,Attorney General,George Brauchler,107,REP,2181007810
1040,882,Attorney General,William F. Robinson III,6,LBR,2181007810
1278,1134,Attorney General,Phil Weiser,910,DEM,2181007811
1278,1134,Attorney General,George Brauchler,178,REP,2181007811
1278,1134,Attorney General,William F. Robinson III,17,LBR,2181007811
1141,970,Attorney General,Phil Weiser,810,DEM,2181007812
1141,970,Attorney General,George Brauchler,128,REP,2181007812
1141,970,Attorney General,William F. Robinson III,11,LBR,2181007812
944,727,Attorney General,Phil Weiser,584,DEM,2181007813
944,727,Attorney General,George Brauchler,118,REP,2181007813
944,727,Attorney General,William F. Robinson III,14,LBR,2181007813
1081,925,Attorney General,Phil Weiser,797,DEM,2181007814
1081,925,Attorney General,George Brauchler,85,REP,2181007814
1081,925,Attorney General,William F. Robinson III,24,LBR,2181007814
817,670,Attorney General,Phil Weiser,592,DEM,2181007815
817,670,Attorney General,George Brauchler,51,REP,2181007815
817,670,Attorney General,William F. Robinson III,15,LBR,2181007815
1119,948,Attorney General,Phil Weiser,822,DEM,2181007816
1119,948,Attorney General,George Brauchler,92,REP,2181007816
1119,948,Attorney General,William F. Robinson III,18,LBR,2181007816
810,723,Attorney General,Phil Weiser,580,DEM,2181007817
810,723,Attorney General,George Brauchler,118,REP,2181007817
810,723,Attorney General,William F. Robinson III,12,LBR,2181007817
1035,907,Attorney General,Phil Weiser,770,DEM,2181007818
1035,907,Attorney General,George Brauchler,96,REP,2181007818
1035,907,Attorney General,William F. Robinson III,13,LBR,2181007818
878,752,Attorney General,Phil Weiser,651,DEM,2181007819
878,752,Attorney General,George Brauchler,69,REP,2181007819
878,752,Attorney General,William F. Robinson III,11,LBR,2181007819
661,597,Attorney General,Phil Weiser,521,DEM,2181007820
661,597,Attorney General,George Brauchler,55,REP,2181007820
661,597,Attorney General,William F. Robinson III,11,LBR,2181007820
1079,900,Attorney General,Phil Weiser,797,DEM,2181007821
1079,900,Attorney General,George Brauchler,62,REP,2181007821
1079,900,Attorney General,William F. Robinson III,22,LBR,2181007821
976,754,Attorney General,Phil Weiser,642,DEM,2181007822
976,754,Attorney General,George Brauchler,70,REP,2181007822
976,754,Attorney General,William F. Robinson III,25,LBR,2181007822
1884,1384,Attorney General,Phil Weiser,1171,DEM,2181007823
1884,1384,Attorney General,George Brauchler,131,REP,2181007823
1884,1384,Attorney General,William F. Robinson III,36,LBR,2181007823
1111,920,Attorney General,Phil Weiser,790,DEM,2181007824
1111,920,Attorney General,George Brauchler,89,REP,2181007824
1111,920,Attorney General,William F. Robinson III,17,LBR,2181007824
617,549,Attorney General,Phil Weiser,480,DEM,2181007825
617,549,Attorney General,George Brauchler,49,REP,2181007825
617,549,Attorney General,William F. Robinson III,8,LBR,2181007825
834,715,Attorney General,Phil Weiser,638,DEM,2181007826
834,715,Attorney General,George Brauchler,54,REP,2181007826
834,715,Attorney General,William F. Robinson III,8,LBR,2181007826
890,735,Attorney General,Phil Weiser,654,DEM,2181007827
890,735,Attorney General,George Brauchler,54,REP,2181007827
890,735,Attorney General,William F. Robinson III,9,LBR,2181007827
668,550,Attorney General,Phil Weiser,488,DEM,2181007828
668,550,Attorney General,George Brauchler,39,REP,2181007828
668,550,Attorney General,William F. Robinson III,8,LBR,2181007828
720,567,Attorney General,Phil Weiser,495,DEM,2181007829
720,567,Attorney General,George Brauchler,43,REP,2181007829
720,567,Attorney General,William F. Robinson III,16,LBR,2181007829
712,543,Attorney General,Phil Weiser,474,DEM,2181007830
712,543,Attorney General,George Brauchler,30,REP,2181007830
712,543,Attorney General,William F. Robinson III,22,LBR,2181007830
777,610,Attorney General,Phil Weiser,530,DEM,2181007831
777,610,Attorney General,George Brauchler,41,REP,2181007831
777,610,Attorney General,William F. Robinson III,17,LBR,2181007831
322,248,Attorney General,Phil Weiser,202,DEM,2181007832
322,248,Attorney General,George Brauchler,36,REP,2181007832
322,248,Attorney General,William F. Robinson III,4,LBR,2181007832
674,503,Attorney General,Phil Weiser,411,DEM,2181007833
674,503,Attorney General,George Brauchler,57,REP,2181007833
674,503,Attorney General,William F. Robinson III,18,LBR,2181007833
819,585,Attorney General,Phil Weiser,444,DEM,2181007834
819,585,Attorney General,George Brauchler,101,REP,2181007834
819,585,Attorney General,William F. Robinson III,20,LBR,2181007834
453,334,Attorney General,Phil Weiser,282,DEM,2181007835
453,334,Attorney General,George Brauchler,38,REP,2181007835
453,334,Attorney General,William F. Robinson III,5,LBR,2181007835
486,413,Attorney General,Phil Weiser,337,DEM,2181007836
486,413,Attorney General,George Brauchler,55,REP,2181007836
486,413,Attorney General,William F. Robinson III,9,LBR,2181007836
924,664,Attorney General,Phil Weiser,559,DEM,2181007837
924,664,Attorney General,George Brauchler,68,REP,2181007837
924,664,Attorney General,William F. Robinson III,21,LBR,2181007837
450,336,Attorney General,Phil Weiser,277,DEM,2181007838
450,336,Attorney General,George Brauchler,35,REP,2181007838
450,336,Attorney General,William F. Robinson III,13,LBR,2181007838
612,543,Attorney General,Phil Weiser,439,DEM,2181007839
612,543,Attorney General,George Brauchler,77,REP,2181007839
612,543,Attorney General,William F. Robinson III,12,LBR,2181007839
611,525,Attorney General,Phil Weiser,411,DEM,2181007840
611,525,Attorney General,George Brauchler,84,REP,2181007840
611,525,Attorney General,William F. Robinson III,8,LBR,2181007840
558,495,Attorney General,Phil Weiser,389,DEM,2181007841
558,495,Attorney General,George Brauchler,88,REP,2181007841
558,495,Attorney General,William F. Robinson III,4,LBR,2181007841
1111,961,Attorney General,Phil Weiser,776,DEM,2181007842
1111,961,Attorney General,George Brauchler,153,REP,2181007842
1111,961,Attorney General,William F. Robinson III,16,LBR,2181007842
1272,1125,Attorney General,Phil Weiser,926,DEM,2181007843
1272,1125,Attorney General,George Brauchler,141,REP,2181007843
1272,1125,Attorney General,William F. Robinson III,26,LBR,2181007843
738,588,Attorney General,Phil Weiser,511,DEM,2181007844
738,588,Attorney General,George Brauchler,50,REP,2181007844
738,588,Attorney General,William F. Robinson III,9,LBR,2181007844
849,708,Attorney General,Phil Weiser,619,DEM,2181007845
849,708,Attorney General,George Brauchler,56,REP,2181007845
849,708,Attorney General,William F. Robinson III,19,LBR,2181007845
1196,838,Attorney General,Phil Weiser,657,DEM,2181007846
1196,838,Attorney General,George Brauchler,123,REP,2181007846
1196,838,Attorney General,William F. Robinson III,27,LBR,2181007846
789,532,Attorney General,Phil Weiser,433,DEM,2181007847
789,532,Attorney General,George Brauchler,70,REP,2181007847
789,532,Attorney General,William F. Robinson III,11,LBR,2181007847
649,531,Attorney General,Phil Weiser,478,DEM,2181007848
649,531,Attorney General,George Brauchler,33,REP,2181007848
649,531,Attorney General,William F. Robinson III,10,LBR,2181007848
653,449,Attorney General,Phil Weiser,370,DEM,2181007849
653,449,Attorney General,George Brauchler,58,REP,2181007849
653,449,Attorney General,William F. Robinson III,4,LBR,2181007849
673,587,Attorney General,Phil Weiser,427,DEM,2181007850
673,587,Attorney General,George Brauchler,136,REP,2181007850
673,587,Attorney General,William F. Robinson III,6,LBR,2181007850
995,846,Attorney General,Phil Weiser,695,DEM,2181007851
995,846,Attorney General,George Brauchler,119,REP,2181007851
995,846,Attorney General,William F. Robinson III,12,LBR,2181007851
1096,909,Attorney General,Phil Weiser,742,DEM,2181007852
1096,909,Attorney General,George Brauchler,116,REP,2181007852
1096,909,Attorney General,William F. Robinson III,24,LBR,2181007852
841,672,Attorney General,Phil Weiser,559,DEM,2181007853
841,672,Attorney General,George Brauchler,75,REP,2181007853
841,672,Attorney General,William F. Robinson III,21,LBR,2181007853
992,761,Attorney General,Phil Weiser,668,DEM,2181307854
992,761,Attorney General,George Brauchler,58,REP,2181307854
992,761,Attorney General,William F. Robinson III,19,LBR,2181307854
818,680,Attorney General,Phil Weiser,589,DEM,2181307855
818,680,Attorney General,George Brauchler,60,REP,2181307855
818,680,Attorney General,William F. Robinson III,18,LBR,2181307855
636,544,Attorney General,Phil Weiser,470,DEM,2181307856
636,544,Attorney General,George Brauchler,49,REP,2181307856
636,544,Attorney General,William F. Robinson III,9,LBR,2181307856
849,739,Attorney General,Phil Weiser,584,DEM,2181307857
849,739,Attorney General,George Brauchler,125,REP,2181307857
849,739,Attorney General,William F. Robinson III,14,LBR,2181307857
943,839,Attorney General,Phil Weiser,719,DEM,2181307858
943,839,Attorney General,George Brauchler,92,REP,2181307858
943,839,Attorney General,William F. Robinson III,10,LBR,2181307858
821,743,Attorney General,Phil Weiser,641,DEM,2181307859
821,743,Attorney General,George Brauchler,80,REP,2181307859
821,743,Attorney General,William F. Robinson III,7,LBR,2181307859
646,563,Attorney General,Phil Weiser,477,DEM,2181307860
646,563,Attorney General,George Brauchler,71,REP,2181307860
646,563,Attorney General,William F. Robinson III,4,LBR,2181307860
609,544,Attorney General,Phil Weiser,463,DEM,2181307861
609,544,Attorney General,George Brauchler,67,REP,2181307861
609,544,Attorney General,William F. Robinson III,4,LBR,2181307861
646,580,Attorney General,Phil Weiser,510,DEM,2181307862
646,580,Attorney General,George Brauchler,54,REP,2181307862
646,580,Attorney General,William F. Robinson III,5,LBR,2181307862
792,704,Attorney General,Phil Weiser,586,DEM,2181307863
792,704,Attorney General,George Brauchler,87,REP,2181307863
792,704,Attorney General,William F. Robinson III,9,LBR,2181307863
647,575,Attorney General,Phil Weiser,465,DEM,2181307864
647,575,Attorney General,George Brauchler,88,REP,2181307864
647,575,Attorney General,William F. Robinson III,5,LBR,2181307864
647,528,Attorney General,Phil Weiser,460,DEM,2181307865
647,528,Attorney General,George Brauchler,50,REP,2181307865
647,528,Attorney General,William F. Robinson III,12,LBR,2181307865
894,751,Attorney General,Phil Weiser,659,DEM,2181307866
894,751,Attorney General,George Brauchler,63,REP,2181307866
894,751,Attorney General,William F. Robinson III,8,LBR,2181307866
830,687,Attorney General,Phil Weiser,597,DEM,2181307867
830,687,Attorney General,George Brauchler,48,REP,2181307867
830,687,Attorney General,William F. Robinson III,17,LBR,2181307867
884,799,Attorney General,Phil Weiser,670,DEM,2181307868
884,799,Attorney General,George Brauchler,104,REP,2181307868
884,799,Attorney General,William F. Robinson III,10,LBR,2181307868
577,517,Attorney General,Phil Weiser,447,DEM,2181307869
577,517,Attorney General,George Brauchler,52,REP,2181307869
577,517,Attorney General,William F. Robinson III,7,LBR,2181307869
726,527,Attorney General,Phil Weiser,448,DEM,2181307870
726,527,Attorney General,George Brauchler,48,REP,2181307870
726,527,Attorney General,William F. Robinson III,21,LBR,2181307870
791,650,Attorney General,Phil Weiser,581,DEM,2181307871
791,650,Attorney General,George Brauchler,43,REP,2181307871
791,650,Attorney General,William F. Robinson III,12,LBR,2181307871
721,507,Attorney General,Phil Weiser,396,DEM,2181307872
721,507,Attorney General,George Brauchler,65,REP,2181307872
721,507,Attorney General,William F. Robinson III,24,LBR,2181307872
462,401,Attorney General,Phil Weiser,319,DEM,2181307873
462,401,Attorney General,George Brauchler,72,REP,2181307873
462,401,Attorney General,William F. Robinson III,2,LBR,2181307873
1034,850,Attorney General,Phil Weiser,741,DEM,2181307874
1034,850,Attorney General,George Brauchler,86,REP,2181307874
1034,850,Attorney General,William F. Robinson III,7,LBR,2181307874
558,355,Attorney General,Phil Weiser,280,DEM,2181307875
558,355,Attorney General,George Brauchler,55,REP,2181307875
558,355,Attorney General,William F. Robinson III,11,LBR,2181307875
669,418,Attorney General,Phil Weiser,343,DEM,2181307876
669,418,Attorney General,George Brauchler,61,REP,2181307876
669,418,Attorney General,William F. Robinson III,7,LBR,2181307876
675,588,Attorney General,Phil Weiser,483,DEM,2181307877
675,588,Attorney General,George Brauchler,78,REP,2181307877
675,588,Attorney General,William F. Robinson III,8,LBR,2181307877
676,548,Attorney General,Phil Weiser,468,DEM,2181307878
676,548,Attorney General,George Brauchler,44,REP,2181307878
676,548,Attorney General,William F. Robinson III,15,LBR,2181307878
697,549,Attorney General,Phil Weiser,474,DEM,2181307879
697,549,Attorney General,George Brauchler,44,REP,2181307879
697,549,Attorney General,William F. Robinson III,15,LBR,2181307879
839,577,Attorney General,Phil Weiser,457,DEM,2181307880
839,577,Attorney General,George Brauchler,81,REP,2181307880
839,577,Attorney General,William F. Robinson III,11,LBR,2181307880
665,538,Attorney General,Phil Weiser,460,DEM,2181307881
665,538,Attorney General,George Brauchler,58,REP,2181307881
665,538,Attorney General,William F. Robinson III,5,LBR,2181307881
656,561,Attorney General,Phil Weiser,474,DEM,2181307882
656,561,Attorney General,George Brauchler,63,REP,2181307882
656,561,Attorney General,William F. Robinson III,8,LBR,2181307882
811,713,Attorney General,Phil Weiser,630,DEM,2181307883
811,713,Attorney General,George Brauchler,50,REP,2181307883
811,713,Attorney General,William F. Robinson III,13,LBR,2181307883
897,725,Attorney General,Phil Weiser,649,DEM,2181307884
897,725,Attorney General,George Brauchler,48,REP,2181307884
897,725,Attorney General,William F. Robinson III,15,LBR,2181307884
617,549,Attorney General,Phil Weiser,486,DEM,2181307885
617,549,Attorney General,George Brauchler,41,REP,2181307885
617,549,Attorney General,William F. Robinson III,11,LBR,2181307885
802,719,Attorney General,Phil Weiser,631,DEM,2181307886
802,719,Attorney General,George Brauchler,70,REP,2181307886
802,719,Attorney General,William F. Robinson III,10,LBR,2181307886
979,839,Attorney General,Phil Weiser,699,DEM,2181307887
