Active Voters,Total Ballots,Contest Name,Choice Name,Total Votes,Party,Precinct Name
715,457,City of Boulder Council Candidates,   Lisa Morzel,216,,161
765,500,City of Boulder Council Candidates,   Lisa Morzel,225,,162
593,380,City of Boulder Council Candidates,   Lisa Morzel,164,,163
586,220,City of Boulder Council Candidates,   Lisa Morzel,98,,164
505,206,City of Boulder Council Candidates,   Lisa Morzel,103,,165
488,253,City of Boulder Council Candidates,   Lisa Morzel,115,,166
621,242,City of Boulder Council Candidates,   Lisa Morzel,118,,167
599,377,City of Boulder Council Candidates,   Lisa Morzel,189,,168
577,348,City of Boulder Council Candidates,   Lisa Morzel,152,,169
625,401,City of Boulder Council Candidates,   Lisa Morzel,171,,170
759,473,City of Boulder Council Candidates,   Lisa Morzel,195,,171
880,520,City of Boulder Council Candidates,   Lisa Morzel,290,,172
573,337,City of Boulder Council Candidates,   Lisa Morzel,166,,173
,,City of Boulder Council Candidates,   Lisa Morzel,,,
289,157,City of Boulder Council Candidates,   Tim Plass,44,,073
330,200,City of Boulder Council Candidates,   Tim Plass,82,,076
180,84,City of Boulder Council Candidates,   Tim Plass,33,,077
397,220,City of Boulder Council Candidates,   Tim Plass,47,,079
3,0,City of Boulder Council Candidates,   Tim Plass,0,,080
449,252,City of Boulder Council Candidates,   Tim Plass,82,,084
611,183,City of Boulder Council Candidates,   Tim Plass,76,,085
901,443,City of Boulder Council Candidates,   Tim Plass,194,,086
741,284,City of Boulder Council Candidates,   Tim Plass,112,,087
953,341,City of Boulder Council Candidates,   Tim Plass,124,,088
893,480,City of Boulder Council Candidates,   Tim Plass,196,,089
322,125,City of Boulder Council Candidates,   Tim Plass,46,,090
0,0,City of Boulder Council Candidates,   Tim Plass,0,,091
702,399,City of Boulder Council Candidates,   Tim Plass,202,,092
852,399,City of Boulder Council Candidates,   Tim Plass,189,,093
647,275,City of Boulder Council Candidates,   Tim Plass,102,,094
689,300,City of Boulder Council Candidates,   Tim Plass,139,,095
544,192,City of Boulder Council Candidates,   Tim Plass,80,,096
574,176,City of Boulder Council Candidates,   Tim Plass,65,,097
549,170,City of Boulder Council Candidates,   Tim Plass,81,,098
464,115,City of Boulder Council Candidates,   Tim Plass,36,,099
501,88,City of Boulder Council Candidates,   Tim Plass,24,,100
301,101,City of Boulder Council Candidates,   Tim Plass,25,,101
523,52,City of Boulder Council Candidates,   Tim Plass,9,,102
257,34,City of Boulder Council Candidates,   Tim Plass,12,,103
538,122,City of Boulder Council Candidates,   Tim Plass,29,,104
611,227,City of Boulder Council Candidates,   Tim Plass,66,,105
428,81,City of Boulder Council Candidates,   Tim Plass,18,,106
365,87,City of Boulder Council Candidates,   Tim Plass,28,,107
659,261,City of Boulder Council Candidates,   Tim Plass,106,,108
493,226,City of Boulder Council Candidates,   Tim Plass,84,,109
591,325,City of Boulder Council Candidates,   Tim Plass,117,,110
560,370,City of Boulder Council Candidates,   Tim Plass,123,,111
521,268,City of Boulder Council Candidates,   Tim Plass,73,,112
640,404,City of Boulder Council Candidates,   Tim Plass,134,,113
995,638,City of Boulder Council Candidates,   Tim Plass,209,,114
632,401,City of Boulder Council Candidates,   Tim Plass,141,,115
0,0,City of Boulder Council Candidates,   Tim Plass,0,,116
528,54,City of Boulder Council Candidates,   Tim Plass,16,,118
601,435,City of Boulder Council Candidates,   Tim Plass,135,,119
903,544,City of Boulder Council Candidates,   Tim Plass,226,,120
651,293,City of Boulder Council Candidates,   Tim Plass,73,,121
845,378,City of Boulder Council Candidates,   Tim Plass,128,,122
456,272,City of Boulder Council Candidates,   Tim Plass,88,,123
511,292,City of Boulder Council Candidates,   Tim Plass,83,,125
932,531,City of Boulder Council Candidates,   Tim Plass,229,,126
790,451,City of Boulder Council Candidates,   Tim Plass,194,,127
919,513,City of Boulder Council Candidates,   Tim Plass,219,,128
908,539,City of Boulder Council Candidates,   Tim Plass,211,,129
769,510,City of Boulder Council Candidates,   Tim Plass,178,,130
932,425,City of Boulder Council Candidates,   Tim Plass,166,,131
692,414,City of Boulder Council Candidates,   Tim Plass,178,,132
543,310,City of Boulder Council Candidates,   Tim Plass,128,,133
762,461,City of Boulder Council Candidates,   Tim Plass,193,,134
490,289,City of Boulder Council Candidates,   Tim Plass,133,,135
640,415,City of Boulder Council Candidates,   Tim Plass,191,,136
710,353,City of Boulder Council Candidates,   Tim Plass,197,,137
537,177,City of Boulder Council Candidates,   Tim Plass,73,,138
599,358,City of Boulder Council Candidates,   Tim Plass,165,,139
884,460,City of Boulder Council Candidates,   Tim Plass,197,,142
1367,611,City of Boulder Council Candidates,   Tim Plass,283,,143
1089,702,City of Boulder Council Candidates,   Tim Plass,277,,144
430,214,City of Boulder Council Candidates,   Tim Plass,94,,145
486,185,City of Boulder Council Candidates,   Tim Plass,81,,146
505,216,City of Boulder Council Candidates,   Tim Plass,107,,147
337,27,City of Boulder Council Candidates,   Tim Plass,3,,148
598,324,City of Boulder Council Candidates,   Tim Plass,120,,149
344,30,City of Boulder Council Candidates,   Tim Plass,7,,150
936,533,City of Boulder Council Candidates,   Tim Plass,189,,151
427,58,City of Boulder Council Candidates,   Tim Plass,27,,152
505,116,City of Boulder Council Candidates,   Tim Plass,41,,153
410,269,City of Boulder Council Candidates,   Tim Plass,114,,154
506,318,City of Boulder Council Candidates,   Tim Plass,117,,155
628,272,City of Boulder Council Candidates,   Tim Plass,112,,156
703,372,City of Boulder Council Candidates,   Tim Plass,162,,157
510,219,City of Boulder Council Candidates,   Tim Plass,68,,158
821,566,City of Boulder Council Candidates,   Tim Plass,215,,159
611,301,City of Boulder Council Candidates,   Tim Plass,117,,160
715,457,City of Boulder Council Candidates,   Tim Plass,187,,161
765,500,City of Boulder Council Candidates,   Tim Plass,214,,162
593,380,City of Boulder Council Candidates,   Tim Plass,141,,163
586,220,City of Boulder Council Candidates,   Tim Plass,71,,164
505,206,City of Boulder Council Candidates,   Tim Plass,85,,165
488,253,City of Boulder Council Candidates,   Tim Plass,73,,166
621,242,City of Boulder Council Candidates,   Tim Plass,104,,167
599,377,City of Boulder Council Candidates,   Tim Plass,169,,168
577,348,City of Boulder Council Candidates,   Tim Plass,133,,169
625,401,City of Boulder Council Candidates,   Tim Plass,143,,170
759,473,City of Boulder Council Candidates,   Tim Plass,170,,171
880,520,City of Boulder Council Candidates,   Tim Plass,253,,172
573,337,City of Boulder Council Candidates,   Tim Plass,146,,173
,,City of Boulder Council Candidates,   Tim Plass,,,
289,157,City of Boulder Council Candidates,   Ken Wilson,71,,073
330,200,City of Boulder Council Candidates,   Ken Wilson,71,,076
180,84,City of Boulder Council Candidates,   Ken Wilson,21,,077
397,220,City of Boulder Council Candidates,   Ken Wilson,93,,079
3,0,City of Boulder Council Candidates,   Ken Wilson,0,,080
449,252,City of Boulder Council Candidates,   Ken Wilson,88,,084
611,183,City of Boulder Council Candidates,   Ken Wilson,47,,085
901,443,City of Boulder Council Candidates,   Ken Wilson,129,,086
741,284,City of Boulder Council Candidates,   Ken Wilson,68,,087
953,341,City of Boulder Council Candidates,   Ken Wilson,102,,088
893,480,City of Boulder Council Candidates,   Ken Wilson,158,,089
322,125,City of Boulder Council Candidates,   Ken Wilson,28,,090
0,0,City of Boulder Council Candidates,   Ken Wilson,0,,091
702,399,City of Boulder Council Candidates,   Ken Wilson,131,,092
852,399,City of Boulder Council Candidates,   Ken Wilson,136,,093
647,275,City of Boulder Council Candidates,   Ken Wilson,91,,094
689,300,City of Boulder Council Candidates,   Ken Wilson,94,,095
544,192,City of Boulder Council Candidates,   Ken Wilson,50,,096
574,176,City of Boulder Council Candidates,   Ken Wilson,62,,097
549,170,City of Boulder Council Candidates,   Ken Wilson,44,,098
464,115,City of Boulder Council Candidates,   Ken Wilson,22,,099
501,88,City of Boulder Council Candidates,   Ken Wilson,19,,100
301,101,City of Boulder Council Candidates,   Ken Wilson,24,,101
523,52,City of Boulder Council Candidates,   Ken Wilson,8,,102
257,34,City of Boulder Council Candidates,   Ken Wilson,13,,103
538,122,City of Boulder Council Candidates,   Ken Wilson,42,,104
611,227,City of Boulder Council Candidates,   Ken Wilson,75,,105
428,81,City of Boulder Council Candidates,   Ken Wilson,16,,106
365,87,City of Boulder Council Candidates,   Ken Wilson,16,,107
659,261,City of Boulder Council Candidates,   Ken Wilson,78,,108
493,226,City of Boulder Council Candidates,   Ken Wilson,62,,109
591,325,City of Boulder Council Candidates,   Ken Wilson,119,,110
560,370,City of Boulder Council Candidates,   Ken Wilson,161,,111
521,268,City of Boulder Council Candidates,   Ken Wilson,135,,112
640,404,City of Boulder Council Candidates,   Ken Wilson,187,,113
995,638,City of Boulder Council Candidates,   Ken Wilson,252,,114
632,401,City of Boulder Council Candidates,   Ken Wilson,169,,115
0,0,City of Boulder Council Candidates,   Ken Wilson,0,,116
528,54,City of Boulder Council Candidates,   Ken Wilson,5,,118
601,435,City of Boulder Council Candidates,   Ken Wilson,213,,119
903,544,City of Boulder Council Candidates,   Ken Wilson,217,,120
651,293,City of Boulder Council Candidates,   Ken Wilson,104,,121
845,378,City of Boulder Council Candidates,   Ken Wilson,126,,122
456,272,City of Boulder Council Candidates,   Ken Wilson,111,,123
511,292,City of Boulder Council Candidates,   Ken Wilson,94,,125
932,531,City of Boulder Council Candidates,   Ken Wilson,220,,126
790,451,City of Boulder Council Candidates,   Ken Wilson,177,,127
919,513,City of Boulder Council Candidates,   Ken Wilson,225,,128
908,539,City of Boulder Council Candidates,   Ken Wilson,222,,129
769,510,City of Boulder Council Candidates,   Ken Wilson,223,,130
932,425,City of Boulder Council Candidates,   Ken Wilson,150,,131
692,414,City of Boulder Council Candidates,   Ken Wilson,147,,132
543,310,City of Boulder Council Candidates,   Ken Wilson,110,,133
762,461,City of Boulder Council Candidates,   Ken Wilson,187,,134
490,289,City of Boulder Council Candidates,   Ken Wilson,98,,135
640,415,City of Boulder Council Candidates,   Ken Wilson,142,,136
710,353,City of Boulder Council Candidates,   Ken Wilson,102,,137
537,177,City of Boulder Council Candidates,   Ken Wilson,54,,138
599,358,City of Boulder Council Candidates,   Ken Wilson,159,,139
884,460,City of Boulder Council Candidates,   Ken Wilson,176,,142
1367,611,City of Boulder Council Candidates,   Ken Wilson,166,,143
1089,702,City of Boulder Council Candidates,   Ken Wilson,299,,144
430,214,City of Boulder Council Candidates,   Ken Wilson,70,,145
486,185,City of Boulder Council Candidates,   Ken Wilson,57,,146
505,216,City of Boulder Council Candidates,   Ken Wilson,66,,147
337,27,City of Boulder Council Candidates,   Ken Wilson,9,,148
598,324,City of Boulder Council Candidates,   Ken Wilson,140,,149
344,30,City of Boulder Council Candidates,   Ken Wilson,12,,150
936,533,City of Boulder Council Candidates,   Ken Wilson,276,,151
427,58,City of Boulder Council Candidates,   Ken Wilson,30,,152
505,116,City of Boulder Council Candidates,   Ken Wilson,43,,153
410,269,City of Boulder Council Candidates,   Ken Wilson,140,,154
506,318,City of Boulder Council Candidates,   Ken Wilson,142,,155
628,272,City of Boulder Council Candidates,   Ken Wilson,72,,156
703,372,City of Boulder Council Candidates,   Ken Wilson,101,,157
510,219,City of Boulder Council Candidates,   Ken Wilson,78,,158
821,566,City of Boulder Council Candidates,   Ken Wilson,233,,159
611,301,City of Boulder Council Candidates,   Ken Wilson,113,,160
715,457,City of Boulder Council Candidates,   Ken Wilson,180,,161
765,500,City of Boulder Council Candidates,   Ken Wilson,192,,162
593,380,City of Boulder Council Candidates,   Ken Wilson,158,,163
586,220,City of Boulder Council Candidates,   Ken Wilson,74,,164
505,206,City of Boulder Council Candidates,   Ken Wilson,72,,165
488,253,City of Boulder Council Candidates,   Ken Wilson,97,,166
621,242,City of Boulder Council Candidates,   Ken Wilson,56,,167
599,377,City of Boulder Council Candidates,   Ken Wilson,132,,168
577,348,City of Boulder Council Candidates,   Ken Wilson,145,,169
625,401,City of Boulder Council Candidates,   Ken Wilson,184,,170
759,473,City of Boulder Council Candidates,   Ken Wilson,195,,171
880,520,City of Boulder Council Candidates,   Ken Wilson,194,,172
573,337,City of Boulder Council Candidates,   Ken Wilson,120,,173
,,City of Boulder Council Candidates,   Ken Wilson,,,
289,157,City of Boulder Council Candidates,   Daniel Ziskin,17,,073
330,200,City of Boulder Council Candidates,   Daniel Ziskin,55,,076
180,84,City of Boulder Council Candidates,   Daniel Ziskin,28,,077
397,220,City of Boulder Council Candidates,   Daniel Ziskin,27,,079
3,0,City of Boulder Council Candidates,   Daniel Ziskin,0,,080
449,252,City of Boulder Council Candidates,   Daniel Ziskin,47,,084
611,183,City of Boulder Council Candidates,   Daniel Ziskin,64,,085
901,443,City of Boulder Council Candidates,   Daniel Ziskin,137,,086
741,284,City of Boulder Council Candidates,   Daniel Ziskin,104,,087
953,341,City of Boulder Council Candidates,   Daniel Ziskin,100,,088
893,480,City of Boulder Council Candidates,   Daniel Ziskin,154,,089
322,125,City of Boulder Council Candidates,   Daniel Ziskin,42,,090
0,0,City of Boulder Council Candidates,   Daniel Ziskin,0,,091
702,399,City of Boulder Council Candidates,   Daniel Ziskin,133,,092
852,399,City of Boulder Council Candidates,   Daniel Ziskin,140,,093
647,275,City of Boulder Council Candidates,   Daniel Ziskin,55,,094
689,300,City of Boulder Council Candidates,   Daniel Ziskin,100,,095
544,192,City of Boulder Council Candidates,   Daniel Ziskin,56,,096
574,176,City of Boulder Council Candidates,   Daniel Ziskin,50,,097
549,170,City of Boulder Council Candidates,   Daniel Ziskin,49,,098
464,115,City of Boulder Council Candidates,   Daniel Ziskin,29,,099
501,88,City of Boulder Council Candidates,   Daniel Ziskin,28,,100
301,101,City of Boulder Council Candidates,   Daniel Ziskin,22,,101
523,52,City of Boulder Council Candidates,   Daniel Ziskin,15,,102
257,34,City of Boulder Council Candidates,   Daniel Ziskin,6,,103
538,122,City of Boulder Council Candidates,   Daniel Ziskin,21,,104
611,227,City of Boulder Council Candidates,   Daniel Ziskin,47,,105
428,81,City of Boulder Council Candidates,   Daniel Ziskin,18,,106
365,87,City of Boulder Council Candidates,   Daniel Ziskin,31,,107
659,261,City of Boulder Council Candidates,   Daniel Ziskin,82,,108
493,226,City of Boulder Council Candidates,   Daniel Ziskin,78,,109
591,325,City of Boulder Council Candidates,   Daniel Ziskin,96,,110
560,370,City of Boulder Council Candidates,   Daniel Ziskin,76,,111
521,268,City of Boulder Council Candidates,   Daniel Ziskin,40,,112
640,404,City of Boulder Council Candidates,   Daniel Ziskin,87,,113
995,638,City of Boulder Council Candidates,   Daniel Ziskin,143,,114
632,401,City of Boulder Council Candidates,   Daniel Ziskin,95,,115
0,0,City of Boulder Council Candidates,   Daniel Ziskin,0,,116
528,54,City of Boulder Council Candidates,   Daniel Ziskin,15,,118
601,435,City of Boulder Council Candidates,   Daniel Ziskin,77,,119
903,544,City of Boulder Council Candidates,   Daniel Ziskin,103,,120
651,293,City of Boulder Council Candidates,   Daniel Ziskin,46,,121
845,378,City of Boulder Council Candidates,   Daniel Ziskin,94,,122
456,272,City of Boulder Council Candidates,   Daniel Ziskin,44,,123
511,292,City of Boulder Council Candidates,   Daniel Ziskin,57,,125
932,531,City of Boulder Council Candidates,   Daniel Ziskin,143,,126
790,451,City of Boulder Council Candidates,   Daniel Ziskin,107,,127
919,513,City of Boulder Council Candidates,   Daniel Ziskin,100,,128
908,539,City of Boulder Council Candidates,   Daniel Ziskin,144,,129
769,510,City of Boulder Council Candidates,   Daniel Ziskin,119,,130
932,425,City of Boulder Council Candidates,   Daniel Ziskin,117,,131
692,414,City of Boulder Council Candidates,   Daniel Ziskin,85,,132
543,310,City of Boulder Council Candidates,   Daniel Ziskin,93,,133
762,461,City of Boulder Council Candidates,   Daniel Ziskin,124,,134
490,289,City of Boulder Council Candidates,   Daniel Ziskin,71,,135
640,415,City of Boulder Council Candidates,   Daniel Ziskin,126,,136
710,353,City of Boulder Council Candidates,   Daniel Ziskin,112,,137
537,177,City of Boulder Council Candidates,   Daniel Ziskin,51,,138
599,358,City of Boulder Council Candidates,   Daniel Ziskin,92,,139
884,460,City of Boulder Council Candidates,   Daniel Ziskin,119,,142
1367,611,City of Boulder Council Candidates,   Daniel Ziskin,237,,143
1089,702,City of Boulder Council Candidates,   Daniel Ziskin,183,,144
430,214,City of Boulder Council Candidates,   Daniel Ziskin,72,,145
486,185,City of Boulder Council Candidates,   Daniel Ziskin,53,,146
505,216,City of Boulder Council Candidates,   Daniel Ziskin,55,,147
337,27,City of Boulder Council Candidates,   Daniel Ziskin,8,,148
598,324,City of Boulder Council Candidates,   Daniel Ziskin,66,,149
344,30,City of Boulder Council Candidates,   Daniel Ziskin,6,,150
936,533,City of Boulder Council Candidates,   Daniel Ziskin,92,,151
427,58,City of Boulder Council Candidates,   Daniel Ziskin,13,,152
505,116,City of Boulder Council Candidates,   Daniel Ziskin,26,,153
410,269,City of Boulder Council Candidates,   Daniel Ziskin,57,,154
506,318,City of Boulder Council Candidates,   Daniel Ziskin,81,,155
628,272,City of Boulder Council Candidates,   Daniel Ziskin,91,,156
703,372,City of Boulder Council Candidates,   Daniel Ziskin,129,,157
510,219,City of Boulder Council Candidates,   Daniel Ziskin,63,,158
821,566,City of Boulder Council Candidates,   Daniel Ziskin,136,,159
611,301,City of Boulder Council Candidates,   Daniel Ziskin,95,,160
715,457,City of Boulder Council Candidates,   Daniel Ziskin,138,,161
765,500,City of Boulder Council Candidates,   Daniel Ziskin,132,,162
593,380,City of Boulder Council Candidates,   Daniel Ziskin,106,,163
586,220,City of Boulder Council Candidates,   Daniel Ziskin,60,,164
505,206,City of Boulder Council Candidates,   Daniel Ziskin,65,,165
488,253,City of Boulder Council Candidates,   Daniel Ziskin,60,,166
621,242,City of Boulder Council Candidates,   Daniel Ziskin,86,,167
599,377,City of Boulder Council Candidates,   Daniel Ziskin,143,,168
577,348,City of Boulder Council Candidates,   Daniel Ziskin,95,,169
625,401,City of Boulder Council Candidates,   Daniel Ziskin,86,,170
759,473,City of Boulder Council Candidates,   Daniel Ziskin,112,,171
880,520,City of Boulder Council Candidates,   Daniel Ziskin,179,,172
573,337,City of Boulder Council Candidates,   Daniel Ziskin,93,,173
,,City of Boulder Council Candidates,   Daniel Ziskin,,,
878,395,City of Lafayette Council Candidates,   Pete dOronzio,211,,031
682,280,City of Lafayette Council Candidates,   Pete dOronzio,121,,032
854,418,City of Lafayette Council Candidates,   Pete dOronzio,181,,033
662,267,City of Lafayette Council Candidates,   Pete dOronzio,129,,034
1171,494,City of Lafayette Council Candidates,   Pete dOronzio,236,,035
28,13,City of Lafayette Council Candidates,   Pete dOronzio,12,,037
1090,473,City of Lafayette Council Candidates,   Pete dOronzio,214,,038
800,355,City of Lafayette Council Candidates,   Pete dOronzio,181,,039
589,210,City of Lafayette Council Candidates,   Pete dOronzio,118,,040
879,328,City of Lafayette Council Candidates,   Pete dOronzio,171,,041
894,361,City of Lafayette Council Candidates,   Pete dOronzio,171,,042
720,275,City of Lafayette Council Candidates,   Pete dOronzio,130,,043
700,262,City of Lafayette Council Candidates,   Pete dOronzio,117,,044
939,280,City of Lafayette Council Candidates,   Pete dOronzio,116,,045
696,242,City of Lafayette Council Candidates,   Pete dOronzio,102,,049
983,383,City of Lafayette Council Candidates,   Pete dOronzio,168,,050
895,386,City of Lafayette Council Candidates,   Pete dOronzio,153,,051
713,318,City of Lafayette Council Candidates,   Pete dOronzio,138,,062
2,0,City of Lafayette Council Candidates,   Pete dOronzio,0,,066
878,395,City of Lafayette Council Candidates,   Alexandra Lynch,201,,031
682,280,City of Lafayette Council Candidates,   Alexandra Lynch,121,,032
854,418,City of Lafayette Council Candidates,   Alexandra Lynch,203,,033
662,267,City of Lafayette Council Candidates,   Alexandra Lynch,141,,034
1171,494,City of Lafayette Council Candidates,   Alexandra Lynch,257,,035
28,13,City of Lafayette Council Candidates,   Alexandra Lynch,7,,037
1090,473,City of Lafayette Council Candidates,   Alexandra Lynch,232,,038
800,355,City of Lafayette Council Candidates,   Alexandra Lynch,199,,039
589,210,City of Lafayette Council Candidates,   Alexandra Lynch,111,,040
879,328,City of Lafayette Council Candidates,   Alexandra Lynch,161,,041
894,361,City of Lafayette Council Candidates,   Alexandra Lynch,185,,042
720,275,City of Lafayette Council Candidates,   Alexandra Lynch,145,,043
700,262,City of Lafayette Council Candidates,   Alexandra Lynch,132,,044
939,280,City of Lafayette Council Candidates,   Alexandra Lynch,152,,045
696,242,City of Lafayette Council Candidates,   Alexandra Lynch,114,,049
983,383,City of Lafayette Council Candidates,   Alexandra Lynch,183,,050
895,386,City of Lafayette Council Candidates,   Alexandra Lynch,164,,051
713,318,City of Lafayette Council Candidates,   Alexandra Lynch,147,,062
2,0,City of Lafayette Council Candidates,   Alexandra Lynch,0,,066
878,395,City of Lafayette Council Candidates,   Rosabelle Rice,138,,031
682,280,City of Lafayette Council Candidates,   Rosabelle Rice,84,,032
854,418,City of Lafayette Council Candidates,   Rosabelle Rice,138,,033
662,267,City of Lafayette Council Candidates,   Rosabelle Rice,115,,034
1171,494,City of Lafayette Council Candidates,   Rosabelle Rice,199,,035
28,13,City of Lafayette Council Candidates,   Rosabelle Rice,4,,037
1090,473,City of Lafayette Council Candidates,   Rosabelle Rice,171,,038
800,355,City of Lafayette Council Candidates,   Rosabelle Rice,155,,039
589,210,City of Lafayette Council Candidates,   Rosabelle Rice,95,,040
879,328,City of Lafayette Council Candidates,   Rosabelle Rice,132,,041
894,361,City of Lafayette Council Candidates,   Rosabelle Rice,159,,042
720,275,City of Lafayette Council Candidates,   Rosabelle Rice,113,,043
700,262,City of Lafayette Council Candidates,   Rosabelle Rice,117,,044
939,280,City of Lafayette Council Candidates,   Rosabelle Rice,131,,045
696,242,City of Lafayette Council Candidates,   Rosabelle Rice,93,,049
983,383,City of Lafayette Council Candidates,   Rosabelle Rice,126,,050
895,386,City of Lafayette Council Candidates,   Rosabelle Rice,135,,051
713,318,City of Lafayette Council Candidates,   Rosabelle Rice,112,,062
2,0,City of Lafayette Council Candidates,   Rosabelle Rice,0,,066
878,395,City of Lafayette Council Candidates,   Christine Berg,191,,031
682,280,City of Lafayette Council Candidates,   Christine Berg,144,,032
854,418,City of Lafayette Council Candidates,   Christine Berg,215,,033
662,267,City of Lafayette Council Candidates,   Christine Berg,163,,034
1171,494,City of Lafayette Council Candidates,   Christine Berg,265,,035
28,13,City of Lafayette Council Candidates,   Christine Berg,6,,037
1090,473,City of Lafayette Council Candidates,   Christine Berg,245,,038
800,355,City of Lafayette Council Candidates,   Christine Berg,207,,039
589,210,City of Lafayette Council Candidates,   Christine Berg,119,,040
879,328,City of Lafayette Council Candidates,   Christine Berg,173,,041
894,361,City of Lafayette Council Candidates,   Christine Berg,212,,042
720,275,City of Lafayette Council Candidates,   Christine Berg,192,,043
700,262,City of Lafayette Council Candidates,   Christine Berg,149,,044
939,280,City of Lafayette Council Candidates,   Christine Berg,182,,045
696,242,City of Lafayette Council Candidates,   Christine Berg,132,,049
983,383,City of Lafayette Council Candidates,   Christine Berg,194,,050
895,386,City of Lafayette Council Candidates,   Christine Berg,193,,051
713,318,City of Lafayette Council Candidates,   Christine Berg,162,,062
2,0,City of Lafayette Council Candidates,   Christine Berg,0,,066
878,395,City of Lafayette Council Candidates,   Steve Kracha,218,,031
682,280,City of Lafayette Council Candidates,   Steve Kracha,136,,032
854,418,City of Lafayette Council Candidates,   Steve Kracha,241,,033
662,267,City of Lafayette Council Candidates,   Steve Kracha,108,,034
1171,494,City of Lafayette Council Candidates,   Steve Kracha,194,,035
28,13,City of Lafayette Council Candidates,   Steve Kracha,8,,037
1090,473,City of Lafayette Council Candidates,   Steve Kracha,218,,038
800,355,City of Lafayette Council Candidates,   Steve Kracha,166,,039
589,210,City of Lafayette Council Candidates,   Steve Kracha,107,,040
879,328,City of Lafayette Council Candidates,   Steve Kracha,134,,041
894,361,City of Lafayette Council Candidates,   Steve Kracha,150,,042
720,275,City of Lafayette Council Candidates,   Steve Kracha,117,,043
700,262,City of Lafayette Council Candidates,   Steve Kracha,119,,044
939,280,City of Lafayette Council Candidates,   Steve Kracha,111,,045
696,242,City of Lafayette Council Candidates,   Steve Kracha,98,,049
983,383,City of Lafayette Council Candidates,   Steve Kracha,165,,050
895,386,City of Lafayette Council Candidates,   Steve Kracha,152,,051
713,318,City of Lafayette Council Candidates,   Steve Kracha,139,,062
2,0,City of Lafayette Council Candidates,   Steve Kracha,0,,066
878,395,City of Lafayette Council Candidates,   Brad Wiesley,206,,031
682,280,City of Lafayette Council Candidates,   Brad Wiesley,115,,032
854,418,City of Lafayette Council Candidates,   Brad Wiesley,212,,033
662,267,City of Lafayette Council Candidates,   Brad Wiesley,121,,034
1171,494,City of Lafayette Council Candidates,   Brad Wiesley,237,,035
28,13,City of Lafayette Council Candidates,   Brad Wiesley,11,,037
1090,473,City of Lafayette Council Candidates,   Brad Wiesley,209,,038
800,355,City of Lafayette Council Candidates,   Brad Wiesley,191,,039
589,210,City of Lafayette Council Candidates,   Brad Wiesley,112,,040
879,328,City of Lafayette Council Candidates,   Brad Wiesley,140,,041
894,361,City of Lafayette Council Candidates,   Brad Wiesley,187,,042
720,275,City of Lafayette Council Candidates,   Brad Wiesley,123,,043
700,262,City of Lafayette Council Candidates,   Brad Wiesley,126,,044
939,280,City of Lafayette Council Candidates,   Brad Wiesley,138,,045
696,242,City of Lafayette Council Candidates,   Brad Wiesley,110,,049
983,383,City of Lafayette Council Candidates,   Brad Wiesley,189,,050
895,386,City of Lafayette Council Candidates,   Brad Wiesley,186,,051
713,318,City of Lafayette Council Candidates,   Brad Wiesley,133,,062
2,0,City of Lafayette Council Candidates,   Brad Wiesley,0,,066
627,272,City Of Longmont Mayor,Bryan L. Baum,144,,174
509,322,City Of Longmont Mayor,Bryan L. Baum,145,,175
663,424,City Of Longmont Mayor,Bryan L. Baum,231,,176
762,331,City Of Longmont Mayor,Bryan L. Baum,140,,177
823,406,City Of Longmont Mayor,Bryan L. Baum,200,,178
663,294,City Of Longmont Mayor,Bryan L. Baum,127,,179
582,255,City Of Longmont Mayor,Bryan L. Baum,116,,180
764,400,City Of Longmont Mayor,Bryan L. Baum,214,,181
837,404,City Of Longmont Mayor,Bryan L. Baum,222,,182
1245,648,City Of Longmont Mayor,Bryan L. Baum,371,,183
714,455,City Of Longmont Mayor,Bryan L. Baum,223,,184
685,355,City Of Longmont Mayor,Bryan L. Baum,172,,185
884,404,City Of Longmont Mayor,Bryan L. Baum,205,,186
664,262,City Of Longmont Mayor,Bryan L. Baum,124,,187
611,226,City Of Longmont Mayor,Bryan L. Baum,86,,188
744,391,City Of Longmont Mayor,Bryan L. Baum,199,,189
833,562,City Of Longmont Mayor,Bryan L. Baum,264,,190
987,566,City Of Longmont Mayor,Bryan L. Baum,270,,191
721,420,City Of Longmont Mayor,Bryan L. Baum,210,,192
702,427,City Of Longmont Mayor,Bryan L. Baum,168,,193
598,291,City Of Longmont Mayor,Bryan L. Baum,133,,194
635,229,City Of Longmont Mayor,Bryan L. Baum,113,,195
1020,510,City Of Longmont Mayor,Bryan L. Baum,223,,196
1064,562,City Of Longmont Mayor,Bryan L. Baum,272,,197
864,343,City Of Longmont Mayor,Bryan L. Baum,163,,198
921,637,City Of Longmont Mayor,Bryan L. Baum,323,,199
669,316,City Of Longmont Mayor,Bryan L. Baum,133,,200
612,270,City Of Longmont Mayor,Bryan L. Baum,113,,201
923,528,City Of Longmont Mayor,Bryan L. Baum,229,,202
388,238,City Of Longmont Mayor,Bryan L. Baum,110,,203
802,413,City Of Longmont Mayor,Bryan L. Baum,135,,204
996,382,City Of Longmont Mayor,Bryan L. Baum,158,,205
978,468,City Of Longmont Mayor,Bryan L. Baum,216,,206
1018,489,City Of Longmont Mayor,Bryan L. Baum,227,,207
917,468,City Of Longmont Mayor,Bryan L. Baum,229,,208
