Precinct Name,Active Voters,Total Ballots,Contest Name,Choice Name,Party,Total Votes
2181007801,822.0,738,Presidential Electors,Brian Anthony Perry / Michael Byron Nelson,Unaffiliated,0
2181007801,822.0,738,Presidential Electors,Cherunda Fox / Roger Kushner,Unaffiliated,0
2181007802,954.0,841,Presidential Electors,Hillary Clinton / Tim Kaine,Democratic,622
2181007802,954.0,841,Presidential Electors,Donald J. Trump / Michael R. Pence,Republican,112
2181007802,954.0,841,Presidential Electors,Darrell L. Castle / Scott N. Bradley,Constitution,1
2181007802,954.0,841,Presidential Electors,Gary Johnson / Bill Weld,Libertarian,43
2181007802,954.0,841,Presidential Electors,Jill Stein / Ajamu Baraka,Green,32
2181007802,954.0,841,Presidential Electors,Frank Atwood / Blake Huber,Approval Voting,0
2181007802,954.0,841,Presidential Electors,Rocky Roque De La Fuente / Michael Steinberg,American Delta,0
2181007802,954.0,841,Presidential Electors,James Hedges / Bill Bayes,Prohibition,0
2181007802,954.0,841,Presidential Electors,Tom Hoefling / Steve Schulin,America's,0
2181007802,954.0,841,Presidential Electors,Chris Keniston / Deacon Taylor,Veterans of America,0
2181007802,954.0,841,Presidential Electors,Alyson Kennedy / Osborne Hart,Socialist Workers,0
2181007802,954.0,841,Presidential Electors,Kyle Kenley Kopitke / Nathan R. Sorenson,Independent American,0
2181007802,954.0,841,Presidential Electors,Laurence Kotlikoff / Edward Leamer,Kotlikoff for President,0
2181007802,954.0,841,Presidential Electors,Gloria Estela La Riva / Dennis J. Banks,Socialism and Liberation,0
2181007802,954.0,841,Presidential Electors,Bradford Lyttle / Hannah Walsh,Nonviolent Resistance/Pacifist,0
2181007802,954.0,841,Presidential Electors,Joseph Allen Maldonado / Douglas K. Terranova,Independent People,0
2181007802,954.0,841,Presidential Electors,Michael A. Maturen / Juan Munoz,American Solidarity,0
2181007802,954.0,841,Presidential Electors,Evan McMullin / Nathan Johnson,Independent,3
2181007802,954.0,841,Presidential Electors,Ryan Alan Scott / Bruce Kendall Barnard,Independent,0
2181007802,954.0,841,Presidential Electors,Rod Silva / Richard C. Silva,Nutrition,0
2181007802,954.0,841,Presidential Electors,Mike Smith / Daniel White,Independent,0
2181007802,954.0,841,Presidential Electors,Emidio Soltysik / Angela Nicole Walker,Socialist USA,2
2181007802,954.0,841,Presidential Electors,Bruce Lohmiller / J.R. Smith,Green / Democratic,0
2181007802,954.0,841,Presidential Electors,Thomas J. Nieman / Bernie Jackson,Unaffiliated / Libertarian,0
2181007802,954.0,841,Presidential Electors,Corey Sterner / Jeff Ryan,Unaffiliated / Republican,0
2181007802,954.0,841,Presidential Electors,"David Perry / Eric ""Rick"" Seiley",Republican,0
2181007802,954.0,841,Presidential Electors,Brian Anthony Perry / Michael Byron Nelson,Unaffiliated,0
2181007802,954.0,841,Presidential Electors,Cherunda Fox / Roger Kushner,Unaffiliated,0
2181007803,966.0,875,Presidential Electors,Hillary Clinton / Tim Kaine,Democratic,702
2181007803,966.0,875,Presidential Electors,Donald J. Trump / Michael R. Pence,Republican,83
2181007803,966.0,875,Presidential Electors,Darrell L. Castle / Scott N. Bradley,Constitution,2
2181007803,966.0,875,Presidential Electors,Gary Johnson / Bill Weld,Libertarian,27
2181007803,966.0,875,Presidential Electors,Jill Stein / Ajamu Baraka,Green,38
2181007803,966.0,875,Presidential Electors,Frank Atwood / Blake Huber,Approval Voting,0
2181007803,966.0,875,Presidential Electors,Rocky Roque De La Fuente / Michael Steinberg,American Delta,0
2181007803,966.0,875,Presidential Electors,James Hedges / Bill Bayes,Prohibition,0
2181007803,966.0,875,Presidential Electors,Tom Hoefling / Steve Schulin,America's,0
2181007803,966.0,875,Presidential Electors,Chris Keniston / Deacon Taylor,Veterans of America,1
2181007803,966.0,875,Presidential Electors,Alyson Kennedy / Osborne Hart,Socialist Workers,0
2181007803,966.0,875,Presidential Electors,Kyle Kenley Kopitke / Nathan R. Sorenson,Independent American,0
2181007803,966.0,875,Presidential Electors,Laurence Kotlikoff / Edward Leamer,Kotlikoff for President,1
2181007803,966.0,875,Presidential Electors,Gloria Estela La Riva / Dennis J. Banks,Socialism and Liberation,0
2181007803,966.0,875,Presidential Electors,Bradford Lyttle / Hannah Walsh,Nonviolent Resistance/Pacifist,0
2181007803,966.0,875,Presidential Electors,Joseph Allen Maldonado / Douglas K. Terranova,Independent People,0
2181007803,966.0,875,Presidential Electors,Michael A. Maturen / Juan Munoz,American Solidarity,0
2181007803,966.0,875,Presidential Electors,Evan McMullin / Nathan Johnson,Independent,2
2181007803,966.0,875,Presidential Electors,Ryan Alan Scott / Bruce Kendall Barnard,Independent,0
2181007803,966.0,875,Presidential Electors,Rod Silva / Richard C. Silva,Nutrition,0
2181007803,966.0,875,Presidential Electors,Mike Smith / Daniel White,Independent,0
2181007803,966.0,875,Presidential Electors,Emidio Soltysik / Angela Nicole Walker,Socialist USA,0
2181007803,966.0,875,Presidential Electors,Bruce Lohmiller / J.R. Smith,Green / Democratic,0
2181007803,966.0,875,Presidential Electors,Thomas J. Nieman / Bernie Jackson,Unaffiliated / Libertarian,0
2181007803,966.0,875,Presidential Electors,Corey Sterner / Jeff Ryan,Unaffiliated / Republican,0
2181007803,966.0,875,Presidential Electors,"David Perry / Eric ""Rick"" Seiley",Republican,0
2181007803,966.0,875,Presidential Electors,Brian Anthony Perry / Michael Byron Nelson,Unaffiliated,0
2181007803,966.0,875,Presidential Electors,Cherunda Fox / Roger Kushner,Unaffiliated,0
2181007804,1269.0,1174,Presidential Electors,Hillary Clinton / Tim Kaine,Democratic,869
2181007804,1269.0,1174,Presidential Electors,Donald J. Trump / Michael R. Pence,Republican,210
2181007804,1269.0,1174,Presidential Electors,Darrell L. Castle / Scott N. Bradley,Constitution,1
2181007804,1269.0,1174,Presidential Electors,Gary Johnson / Bill Weld,Libertarian,43
2181007804,1269.0,1174,Presidential Electors,Jill Stein / Ajamu Baraka,Green,17
2181007804,1269.0,1174,Presidential Electors,Frank Atwood / Blake Huber,Approval Voting,0
2181007804,1269.0,1174,Presidential Electors,Rocky Roque De La Fuente / Michael Steinberg,American Delta,0
2181007804,1269.0,1174,Presidential Electors,James Hedges / Bill Bayes,Prohibition,0
2181007804,1269.0,1174,Presidential Electors,Tom Hoefling / Steve Schulin,America's,0
2181007804,1269.0,1174,Presidential Electors,Chris Keniston / Deacon Taylor,Veterans of America,1
2181007804,1269.0,1174,Presidential Electors,Alyson Kennedy / Osborne Hart,Socialist Workers,1
2181007804,1269.0,1174,Presidential Electors,Kyle Kenley Kopitke / Nathan R. Sorenson,Independent American,0
2181007804,1269.0,1174,Presidential Electors,Laurence Kotlikoff / Edward Leamer,Kotlikoff for President,0
2181007804,1269.0,1174,Presidential Electors,Gloria Estela La Riva / Dennis J. Banks,Socialism and Liberation,0
2181007804,1269.0,1174,Presidential Electors,Bradford Lyttle / Hannah Walsh,Nonviolent Resistance/Pacifist,2
2181007804,1269.0,1174,Presidential Electors,Joseph Allen Maldonado / Douglas K. Terranova,Independent People,0
2181007804,1269.0,1174,Presidential Electors,Michael A. Maturen / Juan Munoz,American Solidarity,1
2181007804,1269.0,1174,Presidential Electors,Evan McMullin / Nathan Johnson,Independent,6
2181007804,1269.0,1174,Presidential Electors,Ryan Alan Scott / Bruce Kendall Barnard,Independent,0
2181007804,1269.0,1174,Presidential Electors,Rod Silva / Richard C. Silva,Nutrition,0
2181007804,1269.0,1174,Presidential Electors,Mike Smith / Daniel White,Independent,0
2181007804,1269.0,1174,Presidential Electors,Emidio Soltysik / Angela Nicole Walker,Socialist USA,0
2181007804,1269.0,1174,Presidential Electors,Bruce Lohmiller / J.R. Smith,Green / Democratic,0
2181007804,1269.0,1174,Presidential Electors,Thomas J. Nieman / Bernie Jackson,Unaffiliated / Libertarian,0
2181007804,1269.0,1174,Presidential Electors,Corey Sterner / Jeff Ryan,Unaffiliated / Republican,0
2181007804,1269.0,1174,Presidential Electors,"David Perry / Eric ""Rick"" Seiley",Republican,0
2181007804,1269.0,1174,Presidential Electors,Brian Anthony Perry / Michael Byron Nelson,Unaffiliated,0
2181007804,1269.0,1174,Presidential Electors,Cherunda Fox / Roger Kushner,Unaffiliated,0
2181007805,477.0,434,Presidential Electors,Hillary Clinton / Tim Kaine,Democratic,323
2181007805,477.0,434,Presidential Electors,Donald J. Trump / Michael R. Pence,Republican,79
2181007805,477.0,434,Presidential Electors,Darrell L. Castle / Scott N. Bradley,Constitution,1
2181007805,477.0,434,Presidential Electors,Gary Johnson / Bill Weld,Libertarian,17
2181007805,477.0,434,Presidential Electors,Jill Stein / Ajamu Baraka,Green,6
2181007805,477.0,434,Presidential Electors,Frank Atwood / Blake Huber,Approval Voting,0
2181007805,477.0,434,Presidential Electors,Rocky Roque De La Fuente / Michael Steinberg,American Delta,0
2181007805,477.0,434,Presidential Electors,James Hedges / Bill Bayes,Prohibition,0
2181007805,477.0,434,Presidential Electors,Tom Hoefling / Steve Schulin,America's,0
2181007805,477.0,434,Presidential Electors,Chris Keniston / Deacon Taylor,Veterans of America,0
2181007805,477.0,434,Presidential Electors,Alyson Kennedy / Osborne Hart,Socialist Workers,0
2181007805,477.0,434,Presidential Electors,Kyle Kenley Kopitke / Nathan R. Sorenson,Independent American,0
2181007805,477.0,434,Presidential Electors,Laurence Kotlikoff / Edward Leamer,Kotlikoff for President,0
2181007805,477.0,434,Presidential Electors,Gloria Estela La Riva / Dennis J. Banks,Socialism and Liberation,1
2181007805,477.0,434,Presidential Electors,Bradford Lyttle / Hannah Walsh,Nonviolent Resistance/Pacifist,0
2181007805,477.0,434,Presidential Electors,Joseph Allen Maldonado / Douglas K. Terranova,Independent People,0
2181007805,477.0,434,Presidential Electors,Michael A. Maturen / Juan Munoz,American Solidarity,0
2181007805,477.0,434,Presidential Electors,Evan McMullin / Nathan Johnson,Independent,3
2181007805,477.0,434,Presidential Electors,Ryan Alan Scott / Bruce Kendall Barnard,Independent,0
2181007805,477.0,434,Presidential Electors,Rod Silva / Richard C. Silva,Nutrition,0
2181007805,477.0,434,Presidential Electors,Mike Smith / Daniel White,Independent,0
2181007805,477.0,434,Presidential Electors,Emidio Soltysik / Angela Nicole Walker,Socialist USA,0
2181007805,477.0,434,Presidential Electors,Bruce Lohmiller / J.R. Smith,Green / Democratic,0
2181007805,477.0,434,Presidential Electors,Thomas J. Nieman / Bernie Jackson,Unaffiliated / Libertarian,0
2181007805,477.0,434,Presidential Electors,Corey Sterner / Jeff Ryan,Unaffiliated / Republican,0
2181007805,477.0,434,Presidential Electors,"David Perry / Eric ""Rick"" Seiley",Republican,0
2181007805,477.0,434,Presidential Electors,Brian Anthony Perry / Michael Byron Nelson,Unaffiliated,0
2181007805,477.0,434,Presidential Electors,Cherunda Fox / Roger Kushner,Unaffiliated,0
2181007806,1218.0,1088,Presidential Electors,Hillary Clinton / Tim Kaine,Democratic,853
2181007806,1218.0,1088,Presidential Electors,Donald J. Trump / Michael R. Pence,Republican,164
2181007806,1218.0,1088,Presidential Electors,Darrell L. Castle / Scott N. Bradley,Constitution,2
2181007806,1218.0,1088,Presidential Electors,Gary Johnson / Bill Weld,Libertarian,24
2181007806,1218.0,1088,Presidential Electors,Jill Stein / Ajamu Baraka,Green,18
2181007806,1218.0,1088,Presidential Electors,Frank Atwood / Blake Huber,Approval Voting,0
2181007806,1218.0,1088,Presidential Electors,Rocky Roque De La Fuente / Michael Steinberg,American Delta,0
2181007806,1218.0,1088,Presidential Electors,James Hedges / Bill Bayes,Prohibition,0
2181007806,1218.0,1088,Presidential Electors,Tom Hoefling / Steve Schulin,America's,0
2181007806,1218.0,1088,Presidential Electors,Chris Keniston / Deacon Taylor,Veterans of America,0
2181007806,1218.0,1088,Presidential Electors,Alyson Kennedy / Osborne Hart,Socialist Workers,0
2181007806,1218.0,1088,Presidential Electors,Kyle Kenley Kopitke / Nathan R. Sorenson,Independent American,1
2181007806,1218.0,1088,Presidential Electors,Laurence Kotlikoff / Edward Leamer,Kotlikoff for President,0
2181007806,1218.0,1088,Presidential Electors,Gloria Estela La Riva / Dennis J. Banks,Socialism and Liberation,0
2181007806,1218.0,1088,Presidential Electors,Bradford Lyttle / Hannah Walsh,Nonviolent Resistance/Pacifist,0
2181007806,1218.0,1088,Presidential Electors,Joseph Allen Maldonado / Douglas K. Terranova,Independent People,0
2181007806,1218.0,1088,Presidential Electors,Michael A. Maturen / Juan Munoz,American Solidarity,0
2181007806,1218.0,1088,Presidential Electors,Evan McMullin / Nathan Johnson,Independent,1
2181007806,1218.0,1088,Presidential Electors,Ryan Alan Scott / Bruce Kendall Barnard,Independent,0
2181007806,1218.0,1088,Presidential Electors,Rod Silva / Richard C. Silva,Nutrition,0
2181007806,1218.0,1088,Presidential Electors,Mike Smith / Daniel White,Independent,0
2181007806,1218.0,1088,Presidential Electors,Emidio Soltysik / Angela Nicole Walker,Socialist USA,0
2181007806,1218.0,1088,Presidential Electors,Bruce Lohmiller / J.R. Smith,Green / Democratic,0
2181007806,1218.0,1088,Presidential Electors,Thomas J. Nieman / Bernie Jackson,Unaffiliated / Libertarian,0
2181007806,1218.0,1088,Presidential Electors,Corey Sterner / Jeff Ryan,Unaffiliated / Republican,0
2181007806,1218.0,1088,Presidential Electors,"David Perry / Eric ""Rick"" Seiley",Republican,0
2181007806,1218.0,1088,Presidential Electors,Brian Anthony Perry / Michael Byron Nelson,Unaffiliated,0
2181007806,1218.0,1088,Presidential Electors,Cherunda Fox / Roger Kushner,Unaffiliated,0
2181007807,1146.0,1048,Presidential Electors,Hillary Clinton / Tim Kaine,Democratic,883
2181007807,1146.0,1048,Presidential Electors,Donald J. Trump / Michael R. Pence,Republican,103
2181007807,1146.0,1048,Presidential Electors,Darrell L. Castle / Scott N. Bradley,Constitution,1
2181007807,1146.0,1048,Presidential Electors,Gary Johnson / Bill Weld,Libertarian,20
2181007807,1146.0,1048,Presidential Electors,Jill Stein / Ajamu Baraka,Green,20
2181007807,1146.0,1048,Presidential Electors,Frank Atwood / Blake Huber,Approval Voting,0
2181007807,1146.0,1048,Presidential Electors,Rocky Roque De La Fuente / Michael Steinberg,American Delta,0
2181007807,1146.0,1048,Presidential Electors,James Hedges / Bill Bayes,Prohibition,0
2181007807,1146.0,1048,Presidential Electors,Tom Hoefling / Steve Schulin,America's,0
2181007807,1146.0,1048,Presidential Electors,Chris Keniston / Deacon Taylor,Veterans of America,0
2181007807,1146.0,1048,Presidential Electors,Alyson Kennedy / Osborne Hart,Socialist Workers,0
2181007807,1146.0,1048,Presidential Electors,Kyle Kenley Kopitke / Nathan R. Sorenson,Independent American,0
2181007807,1146.0,1048,Presidential Electors,Laurence Kotlikoff / Edward Leamer,Kotlikoff for President,0
2181007807,1146.0,1048,Presidential Electors,Gloria Estela La Riva / Dennis J. Banks,Socialism and Liberation,1
2181007807,1146.0,1048,Presidential Electors,Bradford Lyttle / Hannah Walsh,Nonviolent Resistance/Pacifist,0
2181007807,1146.0,1048,Presidential Electors,Joseph Allen Maldonado / Douglas K. Terranova,Independent People,0
2181007807,1146.0,1048,Presidential Electors,Michael A. Maturen / Juan Munoz,American Solidarity,0
2181007807,1146.0,1048,Presidential Electors,Evan McMullin / Nathan Johnson,Independent,0
2181007807,1146.0,1048,Presidential Electors,Ryan Alan Scott / Bruce Kendall Barnard,Independent,0
2181007807,1146.0,1048,Presidential Electors,Rod Silva / Richard C. Silva,Nutrition,0
2181007807,1146.0,1048,Presidential Electors,Mike Smith / Daniel White,Independent,0
2181007807,1146.0,1048,Presidential Electors,Emidio Soltysik / Angela Nicole Walker,Socialist USA,0
2181007807,1146.0,1048,Presidential Electors,Bruce Lohmiller / J.R. Smith,Green / Democratic,0
2181007807,1146.0,1048,Presidential Electors,Thomas J. Nieman / Bernie Jackson,Unaffiliated / Libertarian,0
2181007807,1146.0,1048,Presidential Electors,Corey Sterner / Jeff Ryan,Unaffiliated / Republican,0
2181007807,1146.0,1048,Presidential Electors,"David Perry / Eric ""Rick"" Seiley",Republican,0
2181007807,1146.0,1048,Presidential Electors,Brian Anthony Perry / Michael Byron Nelson,Unaffiliated,0
2181007807,1146.0,1048,Presidential Electors,Cherunda Fox / Roger Kushner,Unaffiliated,0
2181007808,1944.0,1721,Presidential Electors,Hillary Clinton / Tim Kaine,Democratic,1445
2181007808,1944.0,1721,Presidential Electors,Donald J. Trump / Michael R. Pence,Republican,138
2181007808,1944.0,1721,Presidential Electors,Darrell L. Castle / Scott N. Bradley,Constitution,1
2181007808,1944.0,1721,Presidential Electors,Gary Johnson / Bill Weld,Libertarian,46
2181007808,1944.0,1721,Presidential Electors,Jill Stein / Ajamu Baraka,Green,59
2181007808,1944.0,1721,Presidential Electors,Frank Atwood / Blake Huber,Approval Voting,1
2181007808,1944.0,1721,Presidential Electors,Rocky Roque De La Fuente / Michael Steinberg,American Delta,1
2181007808,1944.0,1721,Presidential Electors,James Hedges / Bill Bayes,Prohibition,2
2181007808,1944.0,1721,Presidential Electors,Tom Hoefling / Steve Schulin,America's,0
2181007808,1944.0,1721,Presidential Electors,Chris Keniston / Deacon Taylor,Veterans of America,0
2181007808,1944.0,1721,Presidential Electors,Alyson Kennedy / Osborne Hart,Socialist Workers,0
2181007808,1944.0,1721,Presidential Electors,Kyle Kenley Kopitke / Nathan R. Sorenson,Independent American,2
2181007808,1944.0,1721,Presidential Electors,Laurence Kotlikoff / Edward Leamer,Kotlikoff for President,0
2181007808,1944.0,1721,Presidential Electors,Gloria Estela La Riva / Dennis J. Banks,Socialism and Liberation,0
2181007808,1944.0,1721,Presidential Electors,Bradford Lyttle / Hannah Walsh,Nonviolent Resistance/Pacifist,0
2181007808,1944.0,1721,Presidential Electors,Joseph Allen Maldonado / Douglas K. Terranova,Independent People,0
2181007808,1944.0,1721,Presidential Electors,Michael A. Maturen / Juan Munoz,American Solidarity,0
2181007808,1944.0,1721,Presidential Electors,Evan McMullin / Nathan Johnson,Independent,3
2181007808,1944.0,1721,Presidential Electors,Ryan Alan Scott / Bruce Kendall Barnard,Independent,1
2181007808,1944.0,1721,Presidential Electors,Rod Silva / Richard C. Silva,Nutrition,0
2181007808,1944.0,1721,Presidential Electors,Mike Smith / Daniel White,Independent,0
2181007808,1944.0,1721,Presidential Electors,Emidio Soltysik / Angela Nicole Walker,Socialist USA,0
2181007808,1944.0,1721,Presidential Electors,Bruce Lohmiller / J.R. Smith,Green / Democratic,0
2181007808,1944.0,1721,Presidential Electors,Thomas J. Nieman / Bernie Jackson,Unaffiliated / Libertarian,0
2181007808,1944.0,1721,Presidential Electors,Corey Sterner / Jeff Ryan,Unaffiliated / Republican,0
2181007808,1944.0,1721,Presidential Electors,"David Perry / Eric ""Rick"" Seiley",Republican,0
2181007808,1944.0,1721,Presidential Electors,Brian Anthony Perry / Michael Byron Nelson,Unaffiliated,0
2181007808,1944.0,1721,Presidential Electors,Cherunda Fox / Roger Kushner,Unaffiliated,0
2181007809,1032.0,934,Presidential Electors,Hillary Clinton / Tim Kaine,Democratic,819
2181007809,1032.0,934,Presidential Electors,Donald J. Trump / Michael R. Pence,Republican,67
2181007809,1032.0,934,Presidential Electors,Darrell L. Castle / Scott N. Bradley,Constitution,1
2181007809,1032.0,934,Presidential Electors,Gary Johnson / Bill Weld,Libertarian,16
2181007809,1032.0,934,Presidential Electors,Jill Stein / Ajamu Baraka,Green,15
2181007809,1032.0,934,Presidential Electors,Frank Atwood / Blake Huber,Approval Voting,0
2181007809,1032.0,934,Presidential Electors,Rocky Roque De La Fuente / Michael Steinberg,American Delta,0
2181007809,1032.0,934,Presidential Electors,James Hedges / Bill Bayes,Prohibition,0
2181007809,1032.0,934,Presidential Electors,Tom Hoefling / Steve Schulin,America's,0
2181007809,1032.0,934,Presidential Electors,Chris Keniston / Deacon Taylor,Veterans of America,0
2181007809,1032.0,934,Presidential Electors,Alyson Kennedy / Osborne Hart,Socialist Workers,0
2181007809,1032.0,934,Presidential Electors,Kyle Kenley Kopitke / Nathan R. Sorenson,Independent American,0
2181007809,1032.0,934,Presidential Electors,Laurence Kotlikoff / Edward Leamer,Kotlikoff for President,0
2181007809,1032.0,934,Presidential Electors,Gloria Estela La Riva / Dennis J. Banks,Socialism and Liberation,0
2181007809,1032.0,934,Presidential Electors,Bradford Lyttle / Hannah Walsh,Nonviolent Resistance/Pacifist,0
2181007809,1032.0,934,Presidential Electors,Joseph Allen Maldonado / Douglas K. Terranova,Independent People,0
2181007809,1032.0,934,Presidential Electors,Michael A. Maturen / Juan Munoz,American Solidarity,0
2181007809,1032.0,934,Presidential Electors,Evan McMullin / Nathan Johnson,Independent,2
2181007809,1032.0,934,Presidential Electors,Ryan Alan Scott / Bruce Kendall Barnard,Independent,0
2181007809,1032.0,934,Presidential Electors,Rod Silva / Richard C. Silva,Nutrition,0
2181007809,1032.0,934,Presidential Electors,Mike Smith / Daniel White,Independent,0
2181007809,1032.0,934,Presidential Electors,Emidio Soltysik / Angela Nicole Walker,Socialist USA,0
2181007809,1032.0,934,Presidential Electors,Bruce Lohmiller / J.R. Smith,Green / Democratic,0
2181007809,1032.0,934,Presidential Electors,Thomas J. Nieman / Bernie Jackson,Unaffiliated / Libertarian,0
2181007809,1032.0,934,Presidential Electors,Corey Sterner / Jeff Ryan,Unaffiliated / Republican,0
2181007809,1032.0,934,Presidential Electors,"David Perry / Eric ""Rick"" Seiley",Republican,0
2181007809,1032.0,934,Presidential Electors,Brian Anthony Perry / Michael Byron Nelson,Unaffiliated,0
2181007809,1032.0,934,Presidential Electors,Cherunda Fox / Roger Kushner,Unaffiliated,0
2181007810,1055.0,969,Presidential Electors,Hillary Clinton / Tim Kaine,Democratic,787
2181007810,1055.0,969,Presidential Electors,Donald J. Trump / Michael R. Pence,Republican,112
2181007810,1055.0,969,Presidential Electors,Darrell L. Castle / Scott N. Bradley,Constitution,2
2181007810,1055.0,969,Presidential Electors,Gary Johnson / Bill Weld,Libertarian,24
2181007810,1055.0,969,Presidential Electors,Jill Stein / Ajamu Baraka,Green,27
2181007810,1055.0,969,Presidential Electors,Frank Atwood / Blake Huber,Approval Voting,0
2181007810,1055.0,969,Presidential Electors,Rocky Roque De La Fuente / Michael Steinberg,American Delta,0
2181007810,1055.0,969,Presidential Electors,James Hedges / Bill Bayes,Prohibition,0
2181007810,1055.0,969,Presidential Electors,Tom Hoefling / Steve Schulin,America's,0
2181007810,1055.0,969,Presidential Electors,Chris Keniston / Deacon Taylor,Veterans of America,0
2181007810,1055.0,969,Presidential Electors,Alyson Kennedy / Osborne Hart,Socialist Workers,0
2181007810,1055.0,969,Presidential Electors,Kyle Kenley Kopitke / Nathan R. Sorenson,Independent American,0
2181007810,1055.0,969,Presidential Electors,Laurence Kotlikoff / Edward Leamer,Kotlikoff for President,0
2181007810,1055.0,969,Presidential Electors,Gloria Estela La Riva / Dennis J. Banks,Socialism and Liberation,0
2181007810,1055.0,969,Presidential Electors,Bradford Lyttle / Hannah Walsh,Nonviolent Resistance/Pacifist,0
2181007810,1055.0,969,Presidential Electors,Joseph Allen Maldonado / Douglas K. Terranova,Independent People,0
2181007810,1055.0,969,Presidential Electors,Michael A. Maturen / Juan Munoz,American Solidarity,0
2181007810,1055.0,969,Presidential Electors,Evan McMullin / Nathan Johnson,Independent,2
2181007810,1055.0,969,Presidential Electors,Ryan Alan Scott / Bruce Kendall Barnard,Independent,0
2181007810,1055.0,969,Presidential Electors,Rod Silva / Richard C. Silva,Nutrition,0
2181007810,1055.0,969,Presidential Electors,Mike Smith / Daniel White,Independent,0
2181007810,1055.0,969,Presidential Electors,Emidio Soltysik / Angela Nicole Walker,Socialist USA,0
2181007810,1055.0,969,Presidential Electors,Bruce Lohmiller / J.R. Smith,Green / Democratic,0
2181007810,1055.0,969,Presidential Electors,Thomas J. Nieman / Bernie Jackson,Unaffiliated / Libertarian,0
2181007810,1055.0,969,Presidential Electors,Corey Sterner / Jeff Ryan,Unaffiliated / Republican,0
2181007810,1055.0,969,Presidential Electors,"David Perry / Eric ""Rick"" Seiley",Republican,0
2181007810,1055.0,969,Presidential Electors,Brian Anthony Perry / Michael Byron Nelson,Unaffiliated,0
2181007810,1055.0,969,Presidential Electors,Cherunda Fox / Roger Kushner,Unaffiliated,0
2181007811,1355.0,1241,Presidential Electors,Hillary Clinton / Tim Kaine,Democratic,1003
2181007811,1355.0,1241,Presidential Electors,Donald J. Trump / Michael R. Pence,Republican,146
2181007811,1355.0,1241,Presidential Electors,Darrell L. Castle / Scott N. Bradley,Constitution,2
2181007811,1355.0,1241,Presidential Electors,Gary Johnson / Bill Weld,Libertarian,35
2181007811,1355.0,1241,Presidential Electors,Jill Stein / Ajamu Baraka,Green,29
2181007811,1355.0,1241,Presidential Electors,Frank Atwood / Blake Huber,Approval Voting,0
2181007811,1355.0,1241,Presidential Electors,Rocky Roque De La Fuente / Michael Steinberg,American Delta,1
2181007811,1355.0,1241,Presidential Electors,James Hedges / Bill Bayes,Prohibition,0
2181007811,1355.0,1241,Presidential Electors,Tom Hoefling / Steve Schulin,America's,0
2181007811,1355.0,1241,Presidential Electors,Chris Keniston / Deacon Taylor,Veterans of America,1
2181007811,1355.0,1241,Presidential Electors,Alyson Kennedy / Osborne Hart,Socialist Workers,0
2181007811,1355.0,1241,Presidential Electors,Kyle Kenley Kopitke / Nathan R. Sorenson,Independent American,0
2181007811,1355.0,1241,Presidential Electors,Laurence Kotlikoff / Edward Leamer,Kotlikoff for President,0
2181007811,1355.0,1241,Presidential Electors,Gloria Estela La Riva / Dennis J. Banks,Socialism and Liberation,0
2181007811,1355.0,1241,Presidential Electors,Bradford Lyttle / Hannah Walsh,Nonviolent Resistance/Pacifist,0
2181007811,1355.0,1241,Presidential Electors,Joseph Allen Maldonado / Douglas K. Terranova,Independent People,0
2181007811,1355.0,1241,Presidential Electors,Michael A. Maturen / Juan Munoz,American Solidarity,1
2181007811,1355.0,1241,Presidential Electors,Evan McMullin / Nathan Johnson,Independent,9
2181007811,1355.0,1241,Presidential Electors,Ryan Alan Scott / Bruce Kendall Barnard,Independent,0
2181007811,1355.0,1241,Presidential Electors,Rod Silva / Richard C. Silva,Nutrition,0
2181007811,1355.0,1241,Presidential Electors,Mike Smith / Daniel White,Independent,0
2181007811,1355.0,1241,Presidential Electors,Emidio Soltysik / Angela Nicole Walker,Socialist USA,0
2181007811,1355.0,1241,Presidential Electors,Bruce Lohmiller / J.R. Smith,Green / Democratic,0
2181007811,1355.0,1241,Presidential Electors,Thomas J. Nieman / Bernie Jackson,Unaffiliated / Libertarian,0
2181007811,1355.0,1241,Presidential Electors,Corey Sterner / Jeff Ryan,Unaffiliated / Republican,0
2181007811,1355.0,1241,Presidential Electors,"David Perry / Eric ""Rick"" Seiley",Republican,0
2181007811,1355.0,1241,Presidential Electors,Brian Anthony Perry / Michael Byron Nelson,Unaffiliated,0
2181007811,1355.0,1241,Presidential Electors,Cherunda Fox / Roger Kushner,Unaffiliated,0
2181007812,1013.0,908,Presidential Electors,Hillary Clinton / Tim Kaine,Democratic,735
2181007812,1013.0,908,Presidential Electors,Donald J. Trump / Michael R. Pence,Republican,113
2181007812,1013.0,908,Presidential Electors,Darrell L. Castle / Scott N. Bradley,Constitution,1
2181007812,1013.0,908,Presidential Electors,Gary Johnson / Bill Weld,Libertarian,28
2181007812,1013.0,908,Presidential Electors,Jill Stein / Ajamu Baraka,Green,16
2181007812,1013.0,908,Presidential Electors,Frank Atwood / Blake Huber,Approval Voting,0
2181007812,1013.0,908,Presidential Electors,Rocky Roque De La Fuente / Michael Steinberg,American Delta,2
2181007812,1013.0,908,Presidential Electors,James Hedges / Bill Bayes,Prohibition,0
2181007812,1013.0,908,Presidential Electors,Tom Hoefling / Steve Schulin,America's,0
2181007812,1013.0,908,Presidential Electors,Chris Keniston / Deacon Taylor,Veterans of America,0
