Precinct Name,Active Voters,Total Ballots,Contest Name,Choice Name,Party,Total Votes
4171107646,991,919,United States Senator,Raymon Anthony Doane,Libertarian,10
4171107646,991,919,United States Senator,Danny Skelly (Write-in),,0
4171107646,991,919,United States Senator,Bruce Lohmiller (Write-in),,0
4171107646,991,919,United States Senator,Michael Sanchez (Write-in),,0
4171107647,1720,1591,United States Senator,John W. Hickenlooper,Democratic,920
4171107647,1720,1591,United States Senator,Cory Gardner,Republican,630
4171107647,1720,1591,United States Senator,Daniel Doyle,Approval,1
4171107647,1720,1591,United States Senator,"Stephan ""Seku"" Evans",Unity,4
4171107647,1720,1591,United States Senator,Raymon Anthony Doane,Libertarian,26
4171107647,1720,1591,United States Senator,Danny Skelly (Write-in),,0
4171107647,1720,1591,United States Senator,Bruce Lohmiller (Write-in),,0
4171107647,1720,1591,United States Senator,Michael Sanchez (Write-in),,0
4171107648,1274,986,United States Senator,John W. Hickenlooper,Democratic,513
4171107648,1274,986,United States Senator,Cory Gardner,Republican,418
4171107648,1274,986,United States Senator,Daniel Doyle,Approval,5
4171107648,1274,986,United States Senator,"Stephan ""Seku"" Evans",Unity,8
4171107648,1274,986,United States Senator,Raymon Anthony Doane,Libertarian,20
4171107648,1274,986,United States Senator,Danny Skelly (Write-in),,0
4171107648,1274,986,United States Senator,Bruce Lohmiller (Write-in),,0
4171107648,1274,986,United States Senator,Michael Sanchez (Write-in),,0
4171107649,864,694,United States Senator,John W. Hickenlooper,Democratic,440
4171107649,864,694,United States Senator,Cory Gardner,Republican,223
4171107649,864,694,United States Senator,Daniel Doyle,Approval,3
4171107649,864,694,United States Senator,"Stephan ""Seku"" Evans",Unity,2
4171107649,864,694,United States Senator,Raymon Anthony Doane,Libertarian,11
4171107649,864,694,United States Senator,Danny Skelly (Write-in),,0
4171107649,864,694,United States Senator,Bruce Lohmiller (Write-in),,0
4171107649,864,694,United States Senator,Michael Sanchez (Write-in),,0
4171107650,880,769,United States Senator,John W. Hickenlooper,Democratic,459
4171107650,880,769,United States Senator,Cory Gardner,Republican,282
4171107650,880,769,United States Senator,Daniel Doyle,Approval,4
4171107650,880,769,United States Senator,"Stephan ""Seku"" Evans",Unity,4
4171107650,880,769,United States Senator,Raymon Anthony Doane,Libertarian,16
4171107650,880,769,United States Senator,Danny Skelly (Write-in),,0
4171107650,880,769,United States Senator,Bruce Lohmiller (Write-in),,0
4171107650,880,769,United States Senator,Michael Sanchez (Write-in),,0
4171107651,1078,934,United States Senator,John W. Hickenlooper,Democratic,586
4171107651,1078,934,United States Senator,Cory Gardner,Republican,300
4171107651,1078,934,United States Senator,Daniel Doyle,Approval,3
4171107651,1078,934,United States Senator,"Stephan ""Seku"" Evans",Unity,9
4171107651,1078,934,United States Senator,Raymon Anthony Doane,Libertarian,26
4171107651,1078,934,United States Senator,Danny Skelly (Write-in),,0
4171107651,1078,934,United States Senator,Bruce Lohmiller (Write-in),,0
4171107651,1078,934,United States Senator,Michael Sanchez (Write-in),,0
4171107652,1075,905,United States Senator,John W. Hickenlooper,Democratic,582
4171107652,1075,905,United States Senator,Cory Gardner,Republican,287
4171107652,1075,905,United States Senator,Daniel Doyle,Approval,2
4171107652,1075,905,United States Senator,"Stephan ""Seku"" Evans",Unity,2
4171107652,1075,905,United States Senator,Raymon Anthony Doane,Libertarian,19
4171107652,1075,905,United States Senator,Danny Skelly (Write-in),,0
4171107652,1075,905,United States Senator,Bruce Lohmiller (Write-in),,0
4171107652,1075,905,United States Senator,Michael Sanchez (Write-in),,0
4171107653,751,695,United States Senator,John W. Hickenlooper,Democratic,369
4171107653,751,695,United States Senator,Cory Gardner,Republican,311
4171107653,751,695,United States Senator,Daniel Doyle,Approval,2
4171107653,751,695,United States Senator,"Stephan ""Seku"" Evans",Unity,2
4171107653,751,695,United States Senator,Raymon Anthony Doane,Libertarian,5
4171107653,751,695,United States Senator,Danny Skelly (Write-in),,0
4171107653,751,695,United States Senator,Bruce Lohmiller (Write-in),,1
4171107653,751,695,United States Senator,Michael Sanchez (Write-in),,0
4171107654,1421,1236,United States Senator,John W. Hickenlooper,Democratic,788
4171107654,1421,1236,United States Senator,Cory Gardner,Republican,397
4171107654,1421,1236,United States Senator,Daniel Doyle,Approval,1
4171107654,1421,1236,United States Senator,"Stephan ""Seku"" Evans",Unity,3
4171107654,1421,1236,United States Senator,Raymon Anthony Doane,Libertarian,27
4171107654,1421,1236,United States Senator,Danny Skelly (Write-in),,0
4171107654,1421,1236,United States Senator,Bruce Lohmiller (Write-in),,0
4171107654,1421,1236,United States Senator,Michael Sanchez (Write-in),,0
4171107655,1266,1196,United States Senator,John W. Hickenlooper,Democratic,845
4171107655,1266,1196,United States Senator,Cory Gardner,Republican,328
4171107655,1266,1196,United States Senator,Daniel Doyle,Approval,0
4171107655,1266,1196,United States Senator,"Stephan ""Seku"" Evans",Unity,0
4171107655,1266,1196,United States Senator,Raymon Anthony Doane,Libertarian,13
4171107655,1266,1196,United States Senator,Danny Skelly (Write-in),,0
4171107655,1266,1196,United States Senator,Bruce Lohmiller (Write-in),,0
4171107655,1266,1196,United States Senator,Michael Sanchez (Write-in),,0
4171207656,1124,909,United States Senator,John W. Hickenlooper,Democratic,702
4171207656,1124,909,United States Senator,Cory Gardner,Republican,169
4171207656,1124,909,United States Senator,Daniel Doyle,Approval,2
4171207656,1124,909,United States Senator,"Stephan ""Seku"" Evans",Unity,4
4171207656,1124,909,United States Senator,Raymon Anthony Doane,Libertarian,16
4171207656,1124,909,United States Senator,Danny Skelly (Write-in),,0
4171207656,1124,909,United States Senator,Bruce Lohmiller (Write-in),,0
4171207656,1124,909,United States Senator,Michael Sanchez (Write-in),,0
4171207657,1278,1183,United States Senator,John W. Hickenlooper,Democratic,699
4171207657,1278,1183,United States Senator,Cory Gardner,Republican,454
4171207657,1278,1183,United States Senator,Daniel Doyle,Approval,1
4171207657,1278,1183,United States Senator,"Stephan ""Seku"" Evans",Unity,2
4171207657,1278,1183,United States Senator,Raymon Anthony Doane,Libertarian,13
4171207657,1278,1183,United States Senator,Danny Skelly (Write-in),,0
4171207657,1278,1183,United States Senator,Bruce Lohmiller (Write-in),,0
4171207657,1278,1183,United States Senator,Michael Sanchez (Write-in),,0
2181107700,941,877,United States Senator,John W. Hickenlooper,Democratic,643
2181107700,941,877,United States Senator,Cory Gardner,Republican,222
2181107700,941,877,United States Senator,Daniel Doyle,Approval,0
2181107700,941,877,United States Senator,"Stephan ""Seku"" Evans",Unity,1
2181107700,941,877,United States Senator,Raymon Anthony Doane,Libertarian,8
2181107700,941,877,United States Senator,Danny Skelly (Write-in),,0
2181107700,941,877,United States Senator,Bruce Lohmiller (Write-in),,0
2181107700,941,877,United States Senator,Michael Sanchez (Write-in),,0
2181107701,577,533,United States Senator,John W. Hickenlooper,Democratic,342
2181107701,577,533,United States Senator,Cory Gardner,Republican,178
2181107701,577,533,United States Senator,Daniel Doyle,Approval,0
2181107701,577,533,United States Senator,"Stephan ""Seku"" Evans",Unity,0
2181107701,577,533,United States Senator,Raymon Anthony Doane,Libertarian,7
2181107701,577,533,United States Senator,Danny Skelly (Write-in),,0
2181107701,577,533,United States Senator,Bruce Lohmiller (Write-in),,0
2181107701,577,533,United States Senator,Michael Sanchez (Write-in),,0
2181107702,414,383,United States Senator,John W. Hickenlooper,Democratic,219
2181107702,414,383,United States Senator,Cory Gardner,Republican,159
2181107702,414,383,United States Senator,Daniel Doyle,Approval,0
2181107702,414,383,United States Senator,"Stephan ""Seku"" Evans",Unity,0
2181107702,414,383,United States Senator,Raymon Anthony Doane,Libertarian,2
2181107702,414,383,United States Senator,Danny Skelly (Write-in),,0
2181107702,414,383,United States Senator,Bruce Lohmiller (Write-in),,0
2181107702,414,383,United States Senator,Michael Sanchez (Write-in),,0
2181107703,472,450,United States Senator,John W. Hickenlooper,Democratic,291
2181107703,472,450,United States Senator,Cory Gardner,Republican,149
2181107703,472,450,United States Senator,Daniel Doyle,Approval,0
2181107703,472,450,United States Senator,"Stephan ""Seku"" Evans",Unity,1
2181107703,472,450,United States Senator,Raymon Anthony Doane,Libertarian,6
2181107703,472,450,United States Senator,Danny Skelly (Write-in),,0
2181107703,472,450,United States Senator,Bruce Lohmiller (Write-in),,0
2181107703,472,450,United States Senator,Michael Sanchez (Write-in),,0
2181107704,369,343,United States Senator,John W. Hickenlooper,Democratic,232
2181107704,369,343,United States Senator,Cory Gardner,Republican,103
2181107704,369,343,United States Senator,Daniel Doyle,Approval,0
2181107704,369,343,United States Senator,"Stephan ""Seku"" Evans",Unity,1
2181107704,369,343,United States Senator,Raymon Anthony Doane,Libertarian,5
2181107704,369,343,United States Senator,Danny Skelly (Write-in),,0
2181107704,369,343,United States Senator,Bruce Lohmiller (Write-in),,0
2181107704,369,343,United States Senator,Michael Sanchez (Write-in),,0
2181107705,693,628,United States Senator,John W. Hickenlooper,Democratic,358
2181107705,693,628,United States Senator,Cory Gardner,Republican,260
2181107705,693,628,United States Senator,Daniel Doyle,Approval,1
2181107705,693,628,United States Senator,"Stephan ""Seku"" Evans",Unity,1
2181107705,693,628,United States Senator,Raymon Anthony Doane,Libertarian,4
2181107705,693,628,United States Senator,Danny Skelly (Write-in),,0
2181107705,693,628,United States Senator,Bruce Lohmiller (Write-in),,0
2181107705,693,628,United States Senator,Michael Sanchez (Write-in),,0
4181107706,202,183,United States Senator,John W. Hickenlooper,Democratic,115
4181107706,202,183,United States Senator,Cory Gardner,Republican,65
4181107706,202,183,United States Senator,Daniel Doyle,Approval,1
4181107706,202,183,United States Senator,"Stephan ""Seku"" Evans",Unity,1
4181107706,202,183,United States Senator,Raymon Anthony Doane,Libertarian,1
4181107706,202,183,United States Senator,Danny Skelly (Write-in),,0
4181107706,202,183,United States Senator,Bruce Lohmiller (Write-in),,0
4181107706,202,183,United States Senator,Michael Sanchez (Write-in),,0
4181107707,669,620,United States Senator,John W. Hickenlooper,Democratic,292
4181107707,669,620,United States Senator,Cory Gardner,Republican,310
4181107707,669,620,United States Senator,Daniel Doyle,Approval,1
4181107707,669,620,United States Senator,"Stephan ""Seku"" Evans",Unity,0
4181107707,669,620,United States Senator,Raymon Anthony Doane,Libertarian,9
4181107707,669,620,United States Senator,Danny Skelly (Write-in),,0
4181107707,669,620,United States Senator,Bruce Lohmiller (Write-in),,0
4181107707,669,620,United States Senator,Michael Sanchez (Write-in),,0
4181107708,701,624,United States Senator,John W. Hickenlooper,Democratic,249
4181107708,701,624,United States Senator,Cory Gardner,Republican,359
4181107708,701,624,United States Senator,Daniel Doyle,Approval,1
4181107708,701,624,United States Senator,"Stephan ""Seku"" Evans",Unity,1
4181107708,701,624,United States Senator,Raymon Anthony Doane,Libertarian,3
4181107708,701,624,United States Senator,Danny Skelly (Write-in),,0
4181107708,701,624,United States Senator,Bruce Lohmiller (Write-in),,0
4181107708,701,624,United States Senator,Michael Sanchez (Write-in),,0
2181007800,897,846,United States Senator,John W. Hickenlooper,Democratic,628
2181007800,897,846,United States Senator,Cory Gardner,Republican,200
2181007800,897,846,United States Senator,Daniel Doyle,Approval,1
2181007800,897,846,United States Senator,"Stephan ""Seku"" Evans",Unity,0
2181007800,897,846,United States Senator,Raymon Anthony Doane,Libertarian,10
2181007800,897,846,United States Senator,Danny Skelly (Write-in),,0
2181007800,897,846,United States Senator,Bruce Lohmiller (Write-in),,0
2181007800,897,846,United States Senator,Michael Sanchez (Write-in),,0
2181007801,856,784,United States Senator,John W. Hickenlooper,Democratic,651
2181007801,856,784,United States Senator,Cory Gardner,Republican,102
2181007801,856,784,United States Senator,Daniel Doyle,Approval,2
2181007801,856,784,United States Senator,"Stephan ""Seku"" Evans",Unity,2
2181007801,856,784,United States Senator,Raymon Anthony Doane,Libertarian,17
2181007801,856,784,United States Senator,Danny Skelly (Write-in),,0
2181007801,856,784,United States Senator,Bruce Lohmiller (Write-in),,1
2181007801,856,784,United States Senator,Michael Sanchez (Write-in),,0
2181007802,1029,919,United States Senator,John W. Hickenlooper,Democratic,757
2181007802,1029,919,United States Senator,Cory Gardner,Republican,127
2181007802,1029,919,United States Senator,Daniel Doyle,Approval,0
2181007802,1029,919,United States Senator,"Stephan ""Seku"" Evans",Unity,1
2181007802,1029,919,United States Senator,Raymon Anthony Doane,Libertarian,20
2181007802,1029,919,United States Senator,Danny Skelly (Write-in),,0
2181007802,1029,919,United States Senator,Bruce Lohmiller (Write-in),,0
2181007802,1029,919,United States Senator,Michael Sanchez (Write-in),,0
2181007803,1017,942,United States Senator,John W. Hickenlooper,Democratic,812
2181007803,1017,942,United States Senator,Cory Gardner,Republican,101
2181007803,1017,942,United States Senator,Daniel Doyle,Approval,0
2181007803,1017,942,United States Senator,"Stephan ""Seku"" Evans",Unity,0
2181007803,1017,942,United States Senator,Raymon Anthony Doane,Libertarian,11
2181007803,1017,942,United States Senator,Danny Skelly (Write-in),,0
2181007803,1017,942,United States Senator,Bruce Lohmiller (Write-in),,0
2181007803,1017,942,United States Senator,Michael Sanchez (Write-in),,0
2181007804,1282,1192,United States Senator,John W. Hickenlooper,Democratic,959
2181007804,1282,1192,United States Senator,Cory Gardner,Republican,208
2181007804,1282,1192,United States Senator,Daniel Doyle,Approval,2
2181007804,1282,1192,United States Senator,"Stephan ""Seku"" Evans",Unity,0
2181007804,1282,1192,United States Senator,Raymon Anthony Doane,Libertarian,9
2181007804,1282,1192,United States Senator,Danny Skelly (Write-in),,0
2181007804,1282,1192,United States Senator,Bruce Lohmiller (Write-in),,0
2181007804,1282,1192,United States Senator,Michael Sanchez (Write-in),,0
2181007805,489,460,United States Senator,John W. Hickenlooper,Democratic,373
2181007805,489,460,United States Senator,Cory Gardner,Republican,77
2181007805,489,460,United States Senator,Daniel Doyle,Approval,0
2181007805,489,460,United States Senator,"Stephan ""Seku"" Evans",Unity,2
2181007805,489,460,United States Senator,Raymon Anthony Doane,Libertarian,3
2181007805,489,460,United States Senator,Danny Skelly (Write-in),,0
2181007805,489,460,United States Senator,Bruce Lohmiller (Write-in),,0
2181007805,489,460,United States Senator,Michael Sanchez (Write-in),,0
2181007806,1335,1199,United States Senator,John W. Hickenlooper,Democratic,974
2181007806,1335,1199,United States Senator,Cory Gardner,Republican,191
2181007806,1335,1199,United States Senator,Daniel Doyle,Approval,3
2181007806,1335,1199,United States Senator,"Stephan ""Seku"" Evans",Unity,4
2181007806,1335,1199,United States Senator,Raymon Anthony Doane,Libertarian,14
2181007806,1335,1199,United States Senator,Danny Skelly (Write-in),,0
2181007806,1335,1199,United States Senator,Bruce Lohmiller (Write-in),,0
2181007806,1335,1199,United States Senator,Michael Sanchez (Write-in),,0
2181007807,1177,1090,United States Senator,John W. Hickenlooper,Democratic,952
2181007807,1177,1090,United States Senator,Cory Gardner,Republican,118
2181007807,1177,1090,United States Senator,Daniel Doyle,Approval,3
2181007807,1177,1090,United States Senator,"Stephan ""Seku"" Evans",Unity,1
2181007807,1177,1090,United States Senator,Raymon Anthony Doane,Libertarian,6
2181007807,1177,1090,United States Senator,Danny Skelly (Write-in),,0
2181007807,1177,1090,United States Senator,Bruce Lohmiller (Write-in),,0
2181007807,1177,1090,United States Senator,Michael Sanchez (Write-in),,0
2181007808,1813,1599,United States Senator,John W. Hickenlooper,Democratic,1404
2181007808,1813,1599,United States Senator,Cory Gardner,Republican,143
2181007808,1813,1599,United States Senator,Daniel Doyle,Approval,1
2181007808,1813,1599,United States Senator,"Stephan ""Seku"" Evans",Unity,3
2181007808,1813,1599,United States Senator,Raymon Anthony Doane,Libertarian,19
2181007808,1813,1599,United States Senator,Danny Skelly (Write-in),,0
2181007808,1813,1599,United States Senator,Bruce Lohmiller (Write-in),,2
2181007808,1813,1599,United States Senator,Michael Sanchez (Write-in),,0
2181007809,1256,1166,United States Senator,John W. Hickenlooper,Democratic,1039
2181007809,1256,1166,United States Senator,Cory Gardner,Republican,106
2181007809,1256,1166,United States Senator,Daniel Doyle,Approval,0
2181007809,1256,1166,United States Senator,"Stephan ""Seku"" Evans",Unity,4
2181007809,1256,1166,United States Senator,Raymon Anthony Doane,Libertarian,10
2181007809,1256,1166,United States Senator,Danny Skelly (Write-in),,0
2181007809,1256,1166,United States Senator,Bruce Lohmiller (Write-in),,0
2181007809,1256,1166,United States Senator,Michael Sanchez (Write-in),,0
2181007810,1055,982,United States Senator,John W. Hickenlooper,Democratic,834
2181007810,1055,982,United States Senator,Cory Gardner,Republican,126
2181007810,1055,982,United States Senator,Daniel Doyle,Approval,0
2181007810,1055,982,United States Senator,"Stephan ""Seku"" Evans",Unity,3
2181007810,1055,982,United States Senator,Raymon Anthony Doane,Libertarian,7
2181007810,1055,982,United States Senator,Danny Skelly (Write-in),,0
2181007810,1055,982,United States Senator,Bruce Lohmiller (Write-in),,0
2181007810,1055,982,United States Senator,Michael Sanchez (Write-in),,0
2181007811,1338,1258,United States Senator,John W. Hickenlooper,Democratic,1046
2181007811,1338,1258,United States Senator,Cory Gardner,Republican,192
2181007811,1338,1258,United States Senator,Daniel Doyle,Approval,0
2181007811,1338,1258,United States Senator,"Stephan ""Seku"" Evans",Unity,0
2181007811,1338,1258,United States Senator,Raymon Anthony Doane,Libertarian,10
2181007811,1338,1258,United States Senator,Danny Skelly (Write-in),,0
2181007811,1338,1258,United States Senator,Bruce Lohmiller (Write-in),,0
2181007811,1338,1258,United States Senator,Michael Sanchez (Write-in),,0
2181007812,1284,1199,United States Senator,John W. Hickenlooper,Democratic,1002
2181007812,1284,1199,United States Senator,Cory Gardner,Republican,161
2181007812,1284,1199,United States Senator,Daniel Doyle,Approval,2
2181007812,1284,1199,United States Senator,"Stephan ""Seku"" Evans",Unity,2
2181007812,1284,1199,United States Senator,Raymon Anthony Doane,Libertarian,18
2181007812,1284,1199,United States Senator,Danny Skelly (Write-in),,0
2181007812,1284,1199,United States Senator,Bruce Lohmiller (Write-in),,0
2181007812,1284,1199,United States Senator,Michael Sanchez (Write-in),,0
2181007813,1020,876,United States Senator,John W. Hickenlooper,Democratic,676
2181007813,1020,876,United States Senator,Cory Gardner,Republican,172
2181007813,1020,876,United States Senator,Daniel Doyle,Approval,2
2181007813,1020,876,United States Senator,"Stephan ""Seku"" Evans",Unity,1
2181007813,1020,876,United States Senator,Raymon Anthony Doane,Libertarian,7
2181007813,1020,876,United States Senator,Danny Skelly (Write-in),,0
2181007813,1020,876,United States Senator,Bruce Lohmiller (Write-in),,0
2181007813,1020,876,United States Senator,Michael Sanchez (Write-in),,0
2181007814,1167,1080,United States Senator,John W. Hickenlooper,Democratic,942
2181007814,1167,1080,United States Senator,Cory Gardner,Republican,100
2181007814,1167,1080,United States Senator,Daniel Doyle,Approval,2
2181007814,1167,1080,United States Senator,"Stephan ""Seku"" Evans",Unity,1
2181007814,1167,1080,United States Senator,Raymon Anthony Doane,Libertarian,18
2181007814,1167,1080,United States Senator,Danny Skelly (Write-in),,0
2181007814,1167,1080,United States Senator,Bruce Lohmiller (Write-in),,0
2181007814,1167,1080,United States Senator,Michael Sanchez (Write-in),,0
2181007815,852,764,United States Senator,John W. Hickenlooper,Democratic,660
2181007815,852,764,United States Senator,Cory Gardner,Republican,77
2181007815,852,764,United States Senator,Daniel Doyle,Approval,1
2181007815,852,764,United States Senator,"Stephan ""Seku"" Evans",Unity,0
2181007815,852,764,United States Senator,Raymon Anthony Doane,Libertarian,20
2181007815,852,764,United States Senator,Danny Skelly (Write-in),,0
2181007815,852,764,United States Senator,Bruce Lohmiller (Write-in),,0
2181007815,852,764,United States Senator,Michael Sanchez (Write-in),,0
2181007816,1197,1101,United States Senator,John W. Hickenlooper,Democratic,956
2181007816,1197,1101,United States Senator,Cory Gardner,Republican,108
2181007816,1197,1101,United States Senator,Daniel Doyle,Approval,0
2181007816,1197,1101,United States Senator,"Stephan ""Seku"" Evans",Unity,4
2181007816,1197,1101,United States Senator,Raymon Anthony Doane,Libertarian,21
2181007816,1197,1101,United States Senator,Danny Skelly (Write-in),,0
2181007816,1197,1101,United States Senator,Bruce Lohmiller (Write-in),,0
2181007816,1197,1101,United States Senator,Michael Sanchez (Write-in),,0
2181007817,827,780,United States Senator,John W. Hickenlooper,Democratic,651
2181007817,827,780,United States Senator,Cory Gardner,Republican,126
2181007817,827,780,United States Senator,Daniel Doyle,Approval,0
2181007817,827,780,United States Senator,"Stephan ""Seku"" Evans",Unity,0
2181007817,827,780,United States Senator,Raymon Anthony Doane,Libertarian,3
2181007817,827,780,United States Senator,Danny Skelly (Write-in),,0
2181007817,827,780,United States Senator,Bruce Lohmiller (Write-in),,0
2181007817,827,780,United States Senator,Michael Sanchez (Write-in),,0
2181007818,1071,999,United States Senator,John W. Hickenlooper,Democratic,899
2181007818,1071,999,United States Senator,Cory Gardner,Republican,88
2181007818,1071,999,United States Senator,Daniel Doyle,Approval,1
2181007818,1071,999,United States Senator,"Stephan ""Seku"" Evans",Unity,3
2181007818,1071,999,United States Senator,Raymon Anthony Doane,Libertarian,4
2181007818,1071,999,United States Senator,Danny Skelly (Write-in),,0
2181007818,1071,999,United States Senator,Bruce Lohmiller (Write-in),,0
2181007818,1071,999,United States Senator,Michael Sanchez (Write-in),,0
2181007819,920,843,United States Senator,John W. Hickenlooper,Democratic,734
2181007819,920,843,United States Senator,Cory Gardner,Republican,84
2181007819,920,843,United States Senator,Daniel Doyle,Approval,0
2181007819,920,843,United States Senator,"Stephan ""Seku"" Evans",Unity,1
2181007819,920,843,United States Senator,Raymon Anthony Doane,Libertarian,13
2181007819,920,843,United States Senator,Danny Skelly (Write-in),,0
2181007819,920,843,United States Senator,Bruce Lohmiller (Write-in),,0
2181007819,920,843,United States Senator,Michael Sanchez (Write-in),,0
2181007820,720,671,United States Senator,John W. Hickenlooper,Democratic,586
2181007820,720,671,United States Senator,Cory Gardner,Republican,72
2181007820,720,671,United States Senator,Daniel Doyle,Approval,0
2181007820,720,671,United States Senator,"Stephan ""Seku"" Evans",Unity,2
2181007820,720,671,United States Senator,Raymon Anthony Doane,Libertarian,8
2181007820,720,671,United States Senator,Danny Skelly (Write-in),,0
2181007820,720,671,United States Senator,Bruce Lohmiller (Write-in),,0
2181007820,720,671,United States Senator,Michael Sanchez (Write-in),,0
2181007821,1089,993,United States Senator,John W. Hickenlooper,Democratic,884
2181007821,1089,993,United States Senator,Cory Gardner,Republican,72
2181007821,1089,993,United States Senator,Daniel Doyle,Approval,1
2181007821,1089,993,United States Senator,"Stephan ""Seku"" Evans",Unity,4
2181007821,1089,993,United States Senator,Raymon Anthony Doane,Libertarian,21
2181007821,1089,993,United States Senator,Danny Skelly (Write-in),,0
2181007821,1089,993,United States Senator,Bruce Lohmiller (Write-in),,0
2181007821,1089,993,United States Senator,Michael Sanchez (Write-in),,0
2181007822,1877,1602,United States Senator,John W. Hickenlooper,Democratic,1334
2181007822,1877,1602,United States Senator,Cory Gardner,Republican,188
2181007822,1877,1602,United States Senator,Daniel Doyle,Approval,3
2181007822,1877,1602,United States Senator,"Stephan ""Seku"" Evans",Unity,9
2181007822,1877,1602,United States Senator,Raymon Anthony Doane,Libertarian,38
2181007822,1877,1602,United States Senator,Danny Skelly (Write-in),,0
2181007822,1877,1602,United States Senator,Bruce Lohmiller (Write-in),,0
2181007822,1877,1602,United States Senator,Michael Sanchez (Write-in),,0
2181007823,1316,1143,United States Senator,John W. Hickenlooper,Democratic,956
2181007823,1316,1143,United States Senator,Cory Gardner,Republican,148
2181007823,1316,1143,United States Senator,Daniel Doyle,Approval,1
2181007823,1316,1143,United States Senator,"Stephan ""Seku"" Evans",Unity,5
2181007823,1316,1143,United States Senator,Raymon Anthony Doane,Libertarian,17
2181007823,1316,1143,United States Senator,Danny Skelly (Write-in),,0
2181007823,1316,1143,United States Senator,Bruce Lohmiller (Write-in),,0
2181007823,1316,1143,United States Senator,Michael Sanchez (Write-in),,0
2181007824,1158,1026,United States Senator,John W. Hickenlooper,Democratic,880
2181007824,1158,1026,United States Senator,Cory Gardner,Republican,111
2181007824,1158,1026,United States Senator,Daniel Doyle,Approval,3
2181007824,1158,1026,United States Senator,"Stephan ""Seku"" Evans",Unity,3
2181007824,1158,1026,United States Senator,Raymon Anthony Doane,Libertarian,13
2181007824,1158,1026,United States Senator,Danny Skelly (Write-in),,0
2181007824,1158,1026,United States Senator,Bruce Lohmiller (Write-in),,0
2181007824,1158,1026,United States Senator,Michael Sanchez (Write-in),,0
2181007825,639,604,United States Senator,John W. Hickenlooper,Democratic,532
2181007825,639,604,United States Senator,Cory Gardner,Republican,60
2181007825,639,604,United States Senator,Daniel Doyle,Approval,1
2181007825,639,604,United States Senator,"Stephan ""Seku"" Evans",Unity,1
2181007825,639,604,United States Senator,Raymon Anthony Doane,Libertarian,4
2181007825,639,604,United States Senator,Danny Skelly (Write-in),,0
2181007825,639,604,United States Senator,Bruce Lohmiller (Write-in),,0
2181007825,639,604,United States Senator,Michael Sanchez (Write-in),,0
2181007826,888,812,United States Senator,John W. Hickenlooper,Democratic,739
2181007826,888,812,United States Senator,Cory Gardner,Republican,63
2181007826,888,812,United States Senator,Daniel Doyle,Approval,0
2181007826,888,812,United States Senator,"Stephan ""Seku"" Evans",Unity,0
2181007826,888,812,United States Senator,Raymon Anthony Doane,Libertarian,6
2181007826,888,812,United States Senator,Danny Skelly (Write-in),,0
2181007826,888,812,United States Senator,Bruce Lohmiller (Write-in),,0
2181007826,888,812,United States Senator,Michael Sanchez (Write-in),,0
2181007827,927,832,United States Senator,John W. Hickenlooper,Democratic,724
2181007827,927,832,United States Senator,Cory Gardner,Republican,77
2181007827,927,832,United States Senator,Daniel Doyle,Approval,0
2181007827,927,832,United States Senator,"Stephan ""Seku"" Evans",Unity,1
2181007827,927,832,United States Senator,Raymon Anthony Doane,Libertarian,13
2181007827,927,832,United States Senator,Danny Skelly (Write-in),,0
2181007827,927,832,United States Senator,Bruce Lohmiller (Write-in),,0
2181007827,927,832,United States Senator,Michael Sanchez (Write-in),,0
2181007828,728,659,United States Senator,John W. Hickenlooper,Democratic,575
2181007828,728,659,United States Senator,Cory Gardner,Republican,68
2181007828,728,659,United States Senator,Daniel Doyle,Approval,1
2181007828,728,659,United States Senator,"Stephan ""Seku"" Evans",Unity,1
2181007828,728,659,United States Senator,Raymon Anthony Doane,Libertarian,6
2181007828,728,659,United States Senator,Danny Skelly (Write-in),,0
2181007828,728,659,United States Senator,Bruce Lohmiller (Write-in),,0
2181007828,728,659,United States Senator,Michael Sanchez (Write-in),,0
2181007829,721,633,United States Senator,John W. Hickenlooper,Democratic,544
2181007829,721,633,United States Senator,Cory Gardner,Republican,65
2181007829,721,633,United States Senator,Daniel Doyle,Approval,1
2181007829,721,633,United States Senator,"Stephan ""Seku"" Evans",Unity,2
2181007829,721,633,United States Senator,Raymon Anthony Doane,Libertarian,13
2181007829,721,633,United States Senator,Danny Skelly (Write-in),,0
2181007829,721,633,United States Senator,Bruce Lohmiller (Write-in),,0
2181007829,721,633,United States Senator,Michael Sanchez (Write-in),,0
2181007830,662,566,United States Senator,John W. Hickenlooper,Democratic,476
2181007830,662,566,United States Senator,Cory Gardner,Republican,62
2181007830,662,566,United States Senator,Daniel Doyle,Approval,2
2181007830,662,566,United States Senator,"Stephan ""Seku"" Evans",Unity,4
2181007830,662,566,United States Senator,Raymon Anthony Doane,Libertarian,11
2181007830,662,566,United States Senator,Danny Skelly (Write-in),,0
2181007830,662,566,United States Senator,Bruce Lohmiller (Write-in),,0
2181007830,662,566,United States Senator,Michael Sanchez (Write-in),,0
2181007831,778,661,United States Senator,John W. Hickenlooper,Democratic,564
2181007831,778,661,United States Senator,Cory Gardner,Republican,63
2181007831,778,661,United States Senator,Daniel Doyle,Approval,1
2181007831,778,661,United States Senator,"Stephan ""Seku"" Evans",Unity,3
2181007831,778,661,United States Senator,Raymon Anthony Doane,Libertarian,13
