Precinct Name,Active Voters,Total Ballots,Contest Name,Choice Name,Party,Total Votes
2171207310,1322,717,City of Lafayette Council Candidates,Timothy Barnes,,305
2171207310,1322,717,City of Lafayette Council Candidates,Marty Feffer,,95
2171207310,1322,717,City of Lafayette Council Candidates,JD Mangat,,410
2171207310,1322,717,City of Lafayette Council Candidates,Tonya Briggs,,274
2171207310,1322,717,City of Lafayette Council Candidates,Doug Conarroe,,198
2171207310,1322,717,City of Lafayette Council Candidates,Jenna Tullberg,,250
2171207310,1322,717,City of Lafayette Council Candidates,Nicole Samson,,173
2171207310,1322,717,City of Lafayette Council Candidates,Brian Wong,,210
2171207311,821,416,City of Lafayette Council Candidates,Andrew J. O'Connor,,47
2171207311,821,416,City of Lafayette Council Candidates,Anne Borrell,,84
2171207311,821,416,City of Lafayette Council Candidates,Stephanie Walton,,197
2171207311,821,416,City of Lafayette Council Candidates,Clifton Smedley,,31
2171207311,821,416,City of Lafayette Council Candidates,Patricia Townsend,,93
2171207311,821,416,City of Lafayette Council Candidates,Timothy Barnes,,208
2171207311,821,416,City of Lafayette Council Candidates,Marty Feffer,,39
2171207311,821,416,City of Lafayette Council Candidates,JD Mangat,,249
2171207311,821,416,City of Lafayette Council Candidates,Tonya Briggs,,154
2171207311,821,416,City of Lafayette Council Candidates,Doug Conarroe,,96
2171207311,821,416,City of Lafayette Council Candidates,Jenna Tullberg,,138
2171207311,821,416,City of Lafayette Council Candidates,Nicole Samson,,121
2171207311,821,416,City of Lafayette Council Candidates,Brian Wong,,144
2171207312,997,576,City of Lafayette Council Candidates,Andrew J. O'Connor,,55
2171207312,997,576,City of Lafayette Council Candidates,Anne Borrell,,91
2171207312,997,576,City of Lafayette Council Candidates,Stephanie Walton,,286
2171207312,997,576,City of Lafayette Council Candidates,Clifton Smedley,,25
2171207312,997,576,City of Lafayette Council Candidates,Patricia Townsend,,99
2171207312,997,576,City of Lafayette Council Candidates,Timothy Barnes,,256
2171207312,997,576,City of Lafayette Council Candidates,Marty Feffer,,58
2171207312,997,576,City of Lafayette Council Candidates,JD Mangat,,348
2171207312,997,576,City of Lafayette Council Candidates,Tonya Briggs,,158
2171207312,997,576,City of Lafayette Council Candidates,Doug Conarroe,,169
2171207312,997,576,City of Lafayette Council Candidates,Jenna Tullberg,,174
2171207312,997,576,City of Lafayette Council Candidates,Nicole Samson,,213
2171207312,997,576,City of Lafayette Council Candidates,Brian Wong,,234
2171207313,1231,696,City of Lafayette Council Candidates,Andrew J. O'Connor,,58
2171207313,1231,696,City of Lafayette Council Candidates,Anne Borrell,,143
2171207313,1231,696,City of Lafayette Council Candidates,Stephanie Walton,,327
2171207313,1231,696,City of Lafayette Council Candidates,Clifton Smedley,,29
2171207313,1231,696,City of Lafayette Council Candidates,Patricia Townsend,,122
2171207313,1231,696,City of Lafayette Council Candidates,Timothy Barnes,,317
2171207313,1231,696,City of Lafayette Council Candidates,Marty Feffer,,72
2171207313,1231,696,City of Lafayette Council Candidates,JD Mangat,,404
2171207313,1231,696,City of Lafayette Council Candidates,Tonya Briggs,,247
2171207313,1231,696,City of Lafayette Council Candidates,Doug Conarroe,,165
2171207313,1231,696,City of Lafayette Council Candidates,Jenna Tullberg,,257
2171207313,1231,696,City of Lafayette Council Candidates,Nicole Samson,,206
2171207313,1231,696,City of Lafayette Council Candidates,Brian Wong,,273
2171207314,1328,717,City of Lafayette Council Candidates,Andrew J. O'Connor,,59
2171207314,1328,717,City of Lafayette Council Candidates,Anne Borrell,,119
2171207314,1328,717,City of Lafayette Council Candidates,Stephanie Walton,,376
2171207314,1328,717,City of Lafayette Council Candidates,Clifton Smedley,,28
2171207314,1328,717,City of Lafayette Council Candidates,Patricia Townsend,,104
2171207314,1328,717,City of Lafayette Council Candidates,Timothy Barnes,,327
2171207314,1328,717,City of Lafayette Council Candidates,Marty Feffer,,74
2171207314,1328,717,City of Lafayette Council Candidates,JD Mangat,,435
2171207314,1328,717,City of Lafayette Council Candidates,Tonya Briggs,,232
2171207314,1328,717,City of Lafayette Council Candidates,Doug Conarroe,,131
2171207314,1328,717,City of Lafayette Council Candidates,Jenna Tullberg,,283
2171207314,1328,717,City of Lafayette Council Candidates,Nicole Samson,,233
2171207314,1328,717,City of Lafayette Council Candidates,Brian Wong,,240
2171207315,819,429,City of Lafayette Council Candidates,Andrew J. O'Connor,,42
2171207315,819,429,City of Lafayette Council Candidates,Anne Borrell,,55
2171207315,819,429,City of Lafayette Council Candidates,Stephanie Walton,,210
2171207315,819,429,City of Lafayette Council Candidates,Clifton Smedley,,29
2171207315,819,429,City of Lafayette Council Candidates,Patricia Townsend,,70
2171207315,819,429,City of Lafayette Council Candidates,Timothy Barnes,,194
2171207315,819,429,City of Lafayette Council Candidates,Marty Feffer,,33
2171207315,819,429,City of Lafayette Council Candidates,JD Mangat,,227
2171207315,819,429,City of Lafayette Council Candidates,Tonya Briggs,,145
2171207315,819,429,City of Lafayette Council Candidates,Doug Conarroe,,101
2171207315,819,429,City of Lafayette Council Candidates,Jenna Tullberg,,151
2171207315,819,429,City of Lafayette Council Candidates,Nicole Samson,,142
2171207315,819,429,City of Lafayette Council Candidates,Brian Wong,,138
2171207316,1042,574,City of Lafayette Council Candidates,Andrew J. O'Connor,,73
2171207316,1042,574,City of Lafayette Council Candidates,Anne Borrell,,95
2171207316,1042,574,City of Lafayette Council Candidates,Stephanie Walton,,244
2171207316,1042,574,City of Lafayette Council Candidates,Clifton Smedley,,27
2171207316,1042,574,City of Lafayette Council Candidates,Patricia Townsend,,90
2171207316,1042,574,City of Lafayette Council Candidates,Timothy Barnes,,230
2171207316,1042,574,City of Lafayette Council Candidates,Marty Feffer,,41
2171207316,1042,574,City of Lafayette Council Candidates,JD Mangat,,317
2171207316,1042,574,City of Lafayette Council Candidates,Tonya Briggs,,170
2171207316,1042,574,City of Lafayette Council Candidates,Doug Conarroe,,144
2171207316,1042,574,City of Lafayette Council Candidates,Jenna Tullberg,,185
2171207316,1042,574,City of Lafayette Council Candidates,Nicole Samson,,173
2171207316,1042,574,City of Lafayette Council Candidates,Brian Wong,,259
4171207600,1374,781,City of Longmont Mayor,Brian J. Bagley,,609
4171207600,1374,781,City of Longmont Mayor,Schuyler Trowbridge,,116
4171207601,1200,676,City of Longmont Mayor,Brian J. Bagley,,485
4171207601,1200,676,City of Longmont Mayor,Schuyler Trowbridge,,126
4171207602,852,455,City of Longmont Mayor,Brian J. Bagley,,355
4171207602,852,455,City of Longmont Mayor,Schuyler Trowbridge,,65
4171207603,1353,770,City of Longmont Mayor,Brian J. Bagley,,552
4171207603,1353,770,City of Longmont Mayor,Schuyler Trowbridge,,165
4171207604,972,563,City of Longmont Mayor,Brian J. Bagley,,460
4171207604,972,563,City of Longmont Mayor,Schuyler Trowbridge,,85
4171207605,1092,491,City of Longmont Mayor,Brian J. Bagley,,357
4171207605,1092,491,City of Longmont Mayor,Schuyler Trowbridge,,99
4171207606,946,425,City of Longmont Mayor,Brian J. Bagley,,295
4171207606,946,425,City of Longmont Mayor,Schuyler Trowbridge,,108
4171207607,1047,545,City of Longmont Mayor,Brian J. Bagley,,400
4171207607,1047,545,City of Longmont Mayor,Schuyler Trowbridge,,106
4171207608,990,353,City of Longmont Mayor,Brian J. Bagley,,233
4171207608,990,353,City of Longmont Mayor,Schuyler Trowbridge,,97
4171207609,561,182,City of Longmont Mayor,Brian J. Bagley,,120
4171207609,561,182,City of Longmont Mayor,Schuyler Trowbridge,,49
4171207610,1052,446,City of Longmont Mayor,Brian J. Bagley,,298
4171207610,1052,446,City of Longmont Mayor,Schuyler Trowbridge,,109
4171207611,1147,525,City of Longmont Mayor,Brian J. Bagley,,358
4171207611,1147,525,City of Longmont Mayor,Schuyler Trowbridge,,138
4171207612,1049,549,City of Longmont Mayor,Brian J. Bagley,,394
4171207612,1049,549,City of Longmont Mayor,Schuyler Trowbridge,,114
4171207613,899,462,City of Longmont Mayor,Brian J. Bagley,,308
4171207613,899,462,City of Longmont Mayor,Schuyler Trowbridge,,122
4171207614,1458,908,City of Longmont Mayor,Brian J. Bagley,,725
4171207614,1458,908,City of Longmont Mayor,Schuyler Trowbridge,,128
4171207615,803,449,City of Longmont Mayor,Brian J. Bagley,,328
4171207615,803,449,City of Longmont Mayor,Schuyler Trowbridge,,100
4171107616,1146,660,City of Longmont Mayor,Brian J. Bagley,,501
4171107616,1146,660,City of Longmont Mayor,Schuyler Trowbridge,,121
4171107617,1830,866,City of Longmont Mayor,Brian J. Bagley,,661
4171107617,1830,866,City of Longmont Mayor,Schuyler Trowbridge,,153
4171107618,1431,842,City of Longmont Mayor,Brian J. Bagley,,661
4171107618,1431,842,City of Longmont Mayor,Schuyler Trowbridge,,114
4171107619,1668,631,City of Longmont Mayor,Brian J. Bagley,,429
4171107619,1668,631,City of Longmont Mayor,Schuyler Trowbridge,,153
4171107620,1332,706,City of Longmont Mayor,Brian J. Bagley,,523
4171107620,1332,706,City of Longmont Mayor,Schuyler Trowbridge,,128
4171107621,1052,622,City of Longmont Mayor,Brian J. Bagley,,445
4171107621,1052,622,City of Longmont Mayor,Schuyler Trowbridge,,132
4171107622,764,368,City of Longmont Mayor,Brian J. Bagley,,265
4171107622,764,368,City of Longmont Mayor,Schuyler Trowbridge,,77
4171107623,1251,575,City of Longmont Mayor,Brian J. Bagley,,382
4171107623,1251,575,City of Longmont Mayor,Schuyler Trowbridge,,155
4171107624,886,536,City of Longmont Mayor,Brian J. Bagley,,374
4171107624,886,536,City of Longmont Mayor,Schuyler Trowbridge,,124
4171107625,859,542,City of Longmont Mayor,Brian J. Bagley,,379
4171107625,859,542,City of Longmont Mayor,Schuyler Trowbridge,,120
4171107626,1104,652,City of Longmont Mayor,Brian J. Bagley,,469
4171107626,1104,652,City of Longmont Mayor,Schuyler Trowbridge,,139
4171107627,799,313,City of Longmont Mayor,Brian J. Bagley,,226
4171107627,799,313,City of Longmont Mayor,Schuyler Trowbridge,,70
4171107628,988,610,City of Longmont Mayor,Brian J. Bagley,,452
4171107628,988,610,City of Longmont Mayor,Schuyler Trowbridge,,117
4171107629,629,332,City of Longmont Mayor,Brian J. Bagley,,200
4171107629,629,332,City of Longmont Mayor,Schuyler Trowbridge,,112
4171107630,957,442,City of Longmont Mayor,Brian J. Bagley,,305
4171107630,957,442,City of Longmont Mayor,Schuyler Trowbridge,,114
4171107631,690,315,City of Longmont Mayor,Brian J. Bagley,,196
4171107631,690,315,City of Longmont Mayor,Schuyler Trowbridge,,92
4171107632,1254,629,City of Longmont Mayor,Brian J. Bagley,,458
4171107632,1254,629,City of Longmont Mayor,Schuyler Trowbridge,,128
4171107633,990,326,City of Longmont Mayor,Brian J. Bagley,,230
4171107633,990,326,City of Longmont Mayor,Schuyler Trowbridge,,77
4171107634,834,395,City of Longmont Mayor,Brian J. Bagley,,269
4171107634,834,395,City of Longmont Mayor,Schuyler Trowbridge,,100
4171107635,802,487,City of Longmont Mayor,Brian J. Bagley,,384
4171107635,802,487,City of Longmont Mayor,Schuyler Trowbridge,,70
4171107636,1153,687,City of Longmont Mayor,Brian J. Bagley,,521
4171107636,1153,687,City of Longmont Mayor,Schuyler Trowbridge,,123
4171107637,1316,649,City of Longmont Mayor,Brian J. Bagley,,469
4171107637,1316,649,City of Longmont Mayor,Schuyler Trowbridge,,139
4171107638,936,695,City of Longmont Mayor,Brian J. Bagley,,545
4171107638,936,695,City of Longmont Mayor,Schuyler Trowbridge,,114
4171107639,915,603,City of Longmont Mayor,Brian J. Bagley,,449
4171107639,915,603,City of Longmont Mayor,Schuyler Trowbridge,,101
4171107640,851,522,City of Longmont Mayor,Brian J. Bagley,,388
4171107640,851,522,City of Longmont Mayor,Schuyler Trowbridge,,99
4171107641,819,449,City of Longmont Mayor,Brian J. Bagley,,333
4171107641,819,449,City of Longmont Mayor,Schuyler Trowbridge,,79
4171107642,1240,638,City of Longmont Mayor,Brian J. Bagley,,441
4171107642,1240,638,City of Longmont Mayor,Schuyler Trowbridge,,143
4171107643,853,382,City of Longmont Mayor,Brian J. Bagley,,251
4171107643,853,382,City of Longmont Mayor,Schuyler Trowbridge,,106
4171107644,889,331,City of Longmont Mayor,Brian J. Bagley,,219
4171107644,889,331,City of Longmont Mayor,Schuyler Trowbridge,,88
4171107645,883,478,City of Longmont Mayor,Brian J. Bagley,,348
4171107645,883,478,City of Longmont Mayor,Schuyler Trowbridge,,94
4171107646,953,571,City of Longmont Mayor,Brian J. Bagley,,433
4171107646,953,571,City of Longmont Mayor,Schuyler Trowbridge,,79
4171107647,1521,877,City of Longmont Mayor,Brian J. Bagley,,694
4171107647,1521,877,City of Longmont Mayor,Schuyler Trowbridge,,120
4171107648,1158,500,City of Longmont Mayor,Brian J. Bagley,,350
4171107648,1158,500,City of Longmont Mayor,Schuyler Trowbridge,,107
4171107649,820,353,City of Longmont Mayor,Brian J. Bagley,,247
4171107649,820,353,City of Longmont Mayor,Schuyler Trowbridge,,81
4171107650,800,402,City of Longmont Mayor,Brian J. Bagley,,280
4171107650,800,402,City of Longmont Mayor,Schuyler Trowbridge,,102
4171107651,999,530,City of Longmont Mayor,Brian J. Bagley,,374
4171107651,999,530,City of Longmont Mayor,Schuyler Trowbridge,,123
4171107652,1034,441,City of Longmont Mayor,Brian J. Bagley,,313
4171107652,1034,441,City of Longmont Mayor,Schuyler Trowbridge,,92
4171107653,731,493,City of Longmont Mayor,Brian J. Bagley,,404
4171107653,731,493,City of Longmont Mayor,Schuyler Trowbridge,,56
4171107654,1330,682,City of Longmont Mayor,Brian J. Bagley,,512
4171107654,1330,682,City of Longmont Mayor,Schuyler Trowbridge,,123
4171107655,1044,659,City of Longmont Mayor,Brian J. Bagley,,520
4171107655,1044,659,City of Longmont Mayor,Schuyler Trowbridge,,93
4171207656,929,385,City of Longmont Mayor,Brian J. Bagley,,279
4171207656,929,385,City of Longmont Mayor,Schuyler Trowbridge,,77
4171207657,910,553,City of Longmont Mayor,Brian J. Bagley,,437
4171207657,910,553,City of Longmont Mayor,Schuyler Trowbridge,,79
4171207600,1374,781,City of Longmont Council Member At Large,Joan Peck,,273
4171207600,1374,781,City of Longmont Council Member At Large,Jeff Moore,,147
4171207600,1374,781,City of Longmont Council Member At Large,Ron Gallegos,,121
4171207600,1374,781,City of Longmont Council Member At Large,Matthew Garrett,,144
4171207601,1200,676,City of Longmont Council Member At Large,Joan Peck,,260
4171207601,1200,676,City of Longmont Council Member At Large,Jeff Moore,,119
4171207601,1200,676,City of Longmont Council Member At Large,Ron Gallegos,,89
4171207601,1200,676,City of Longmont Council Member At Large,Matthew Garrett,,119
4171207602,852,455,City of Longmont Council Member At Large,Joan Peck,,157
4171207602,852,455,City of Longmont Council Member At Large,Jeff Moore,,84
4171207602,852,455,City of Longmont Council Member At Large,Ron Gallegos,,75
4171207602,852,455,City of Longmont Council Member At Large,Matthew Garrett,,83
4171207603,1353,770,City of Longmont Council Member At Large,Joan Peck,,282
4171207603,1353,770,City of Longmont Council Member At Large,Jeff Moore,,171
4171207603,1353,770,City of Longmont Council Member At Large,Ron Gallegos,,85
4171207603,1353,770,City of Longmont Council Member At Large,Matthew Garrett,,156
4171207604,972,563,City of Longmont Council Member At Large,Joan Peck,,136
4171207604,972,563,City of Longmont Council Member At Large,Jeff Moore,,174
4171207604,972,563,City of Longmont Council Member At Large,Ron Gallegos,,67
4171207604,972,563,City of Longmont Council Member At Large,Matthew Garrett,,156
4171207605,1092,491,City of Longmont Council Member At Large,Joan Peck,,199
4171207605,1092,491,City of Longmont Council Member At Large,Jeff Moore,,95
4171207605,1092,491,City of Longmont Council Member At Large,Ron Gallegos,,59
4171207605,1092,491,City of Longmont Council Member At Large,Matthew Garrett,,85
4171207606,946,425,City of Longmont Council Member At Large,Joan Peck,,189
4171207606,946,425,City of Longmont Council Member At Large,Jeff Moore,,66
4171207606,946,425,City of Longmont Council Member At Large,Ron Gallegos,,71
4171207606,946,425,City of Longmont Council Member At Large,Matthew Garrett,,69
4171207607,1047,545,City of Longmont Council Member At Large,Joan Peck,,190
4171207607,1047,545,City of Longmont Council Member At Large,Jeff Moore,,80
4171207607,1047,545,City of Longmont Council Member At Large,Ron Gallegos,,97
4171207607,1047,545,City of Longmont Council Member At Large,Matthew Garrett,,120
4171207608,990,353,City of Longmont Council Member At Large,Joan Peck,,130
4171207608,990,353,City of Longmont Council Member At Large,Jeff Moore,,45
4171207608,990,353,City of Longmont Council Member At Large,Ron Gallegos,,75
4171207608,990,353,City of Longmont Council Member At Large,Matthew Garrett,,72
4171207609,561,182,City of Longmont Council Member At Large,Joan Peck,,94
4171207609,561,182,City of Longmont Council Member At Large,Jeff Moore,,12
4171207609,561,182,City of Longmont Council Member At Large,Ron Gallegos,,34
4171207609,561,182,City of Longmont Council Member At Large,Matthew Garrett,,29
4171207610,1052,446,City of Longmont Council Member At Large,Joan Peck,,217
4171207610,1052,446,City of Longmont Council Member At Large,Jeff Moore,,82
4171207610,1052,446,City of Longmont Council Member At Large,Ron Gallegos,,34
4171207610,1052,446,City of Longmont Council Member At Large,Matthew Garrett,,63
4171207611,1147,525,City of Longmont Council Member At Large,Joan Peck,,231
4171207611,1147,525,City of Longmont Council Member At Large,Jeff Moore,,83
4171207611,1147,525,City of Longmont Council Member At Large,Ron Gallegos,,91
4171207611,1147,525,City of Longmont Council Member At Large,Matthew Garrett,,78
4171207612,1049,549,City of Longmont Council Member At Large,Joan Peck,,250
4171207612,1049,549,City of Longmont Council Member At Large,Jeff Moore,,91
4171207612,1049,549,City of Longmont Council Member At Large,Ron Gallegos,,78
4171207612,1049,549,City of Longmont Council Member At Large,Matthew Garrett,,71
4171207613,899,462,City of Longmont Council Member At Large,Joan Peck,,182
4171207613,899,462,City of Longmont Council Member At Large,Jeff Moore,,85
4171207613,899,462,City of Longmont Council Member At Large,Ron Gallegos,,86
4171207613,899,462,City of Longmont Council Member At Large,Matthew Garrett,,67
4171207614,1458,908,City of Longmont Council Member At Large,Joan Peck,,407
4171207614,1458,908,City of Longmont Council Member At Large,Jeff Moore,,175
4171207614,1458,908,City of Longmont Council Member At Large,Ron Gallegos,,97
4171207614,1458,908,City of Longmont Council Member At Large,Matthew Garrett,,141
4171207615,803,449,City of Longmont Council Member At Large,Joan Peck,,221
4171207615,803,449,City of Longmont Council Member At Large,Jeff Moore,,96
4171207615,803,449,City of Longmont Council Member At Large,Ron Gallegos,,43
4171207615,803,449,City of Longmont Council Member At Large,Matthew Garrett,,51
4171107616,1146,660,City of Longmont Council Member At Large,Joan Peck,,324
4171107616,1146,660,City of Longmont Council Member At Large,Jeff Moore,,123
4171107616,1146,660,City of Longmont Council Member At Large,Ron Gallegos,,75
4171107616,1146,660,City of Longmont Council Member At Large,Matthew Garrett,,83
4171107617,1830,866,City of Longmont Council Member At Large,Joan Peck,,427
4171107617,1830,866,City of Longmont Council Member At Large,Jeff Moore,,155
4171107617,1830,866,City of Longmont Council Member At Large,Ron Gallegos,,88
4171107617,1830,866,City of Longmont Council Member At Large,Matthew Garrett,,105
4171107618,1431,842,City of Longmont Council Member At Large,Joan Peck,,390
4171107618,1431,842,City of Longmont Council Member At Large,Jeff Moore,,149
4171107618,1431,842,City of Longmont Council Member At Large,Ron Gallegos,,83
4171107618,1431,842,City of Longmont Council Member At Large,Matthew Garrett,,116
4171107619,1668,631,City of Longmont Council Member At Large,Joan Peck,,301
4171107619,1668,631,City of Longmont Council Member At Large,Jeff Moore,,133
4171107619,1668,631,City of Longmont Council Member At Large,Ron Gallegos,,59
4171107619,1668,631,City of Longmont Council Member At Large,Matthew Garrett,,69
4171107620,1332,706,City of Longmont Council Member At Large,Joan Peck,,335
4171107620,1332,706,City of Longmont Council Member At Large,Jeff Moore,,121
4171107620,1332,706,City of Longmont Council Member At Large,Ron Gallegos,,82
4171107620,1332,706,City of Longmont Council Member At Large,Matthew Garrett,,91
4171107621,1052,622,City of Longmont Council Member At Large,Joan Peck,,338
4171107621,1052,622,City of Longmont Council Member At Large,Jeff Moore,,89
4171107621,1052,622,City of Longmont Council Member At Large,Ron Gallegos,,67
4171107621,1052,622,City of Longmont Council Member At Large,Matthew Garrett,,78
4171107622,764,368,City of Longmont Council Member At Large,Joan Peck,,173
4171107622,764,368,City of Longmont Council Member At Large,Jeff Moore,,42
4171107622,764,368,City of Longmont Council Member At Large,Ron Gallegos,,67
4171107622,764,368,City of Longmont Council Member At Large,Matthew Garrett,,54
4171107623,1251,575,City of Longmont Council Member At Large,Joan Peck,,298
4171107623,1251,575,City of Longmont Council Member At Large,Jeff Moore,,58
4171107623,1251,575,City of Longmont Council Member At Large,Ron Gallegos,,71
4171107623,1251,575,City of Longmont Council Member At Large,Matthew Garrett,,101
4171107624,886,536,City of Longmont Council Member At Large,Joan Peck,,289
4171107624,886,536,City of Longmont Council Member At Large,Jeff Moore,,84
4171107624,886,536,City of Longmont Council Member At Large,Ron Gallegos,,72
4171107624,886,536,City of Longmont Council Member At Large,Matthew Garrett,,50
4171107625,859,542,City of Longmont Council Member At Large,Joan Peck,,314
4171107625,859,542,City of Longmont Council Member At Large,Jeff Moore,,99
4171107625,859,542,City of Longmont Council Member At Large,Ron Gallegos,,43
4171107625,859,542,City of Longmont Council Member At Large,Matthew Garrett,,49
4171107626,1104,652,City of Longmont Council Member At Large,Joan Peck,,320
4171107626,1104,652,City of Longmont Council Member At Large,Jeff Moore,,99
4171107626,1104,652,City of Longmont Council Member At Large,Ron Gallegos,,91
4171107626,1104,652,City of Longmont Council Member At Large,Matthew Garrett,,82
4171107627,799,313,City of Longmont Council Member At Large,Joan Peck,,142
4171107627,799,313,City of Longmont Council Member At Large,Jeff Moore,,49
4171107627,799,313,City of Longmont Council Member At Large,Ron Gallegos,,47
4171107627,799,313,City of Longmont Council Member At Large,Matthew Garrett,,53
4171107628,988,610,City of Longmont Council Member At Large,Joan Peck,,314
4171107628,988,610,City of Longmont Council Member At Large,Jeff Moore,,95
4171107628,988,610,City of Longmont Council Member At Large,Ron Gallegos,,92
4171107628,988,610,City of Longmont Council Member At Large,Matthew Garrett,,75
4171107629,629,332,City of Longmont Council Member At Large,Joan Peck,,185
4171107629,629,332,City of Longmont Council Member At Large,Jeff Moore,,44
4171107629,629,332,City of Longmont Council Member At Large,Ron Gallegos,,43
4171107629,629,332,City of Longmont Council Member At Large,Matthew Garrett,,38
4171107630,957,442,City of Longmont Council Member At Large,Joan Peck,,196
4171107630,957,442,City of Longmont Council Member At Large,Jeff Moore,,79
4171107630,957,442,City of Longmont Council Member At Large,Ron Gallegos,,75
4171107630,957,442,City of Longmont Council Member At Large,Matthew Garrett,,58
4171107631,690,315,City of Longmont Council Member At Large,Joan Peck,,128
4171107631,690,315,City of Longmont Council Member At Large,Jeff Moore,,36
4171107631,690,315,City of Longmont Council Member At Large,Ron Gallegos,,66
4171107631,690,315,City of Longmont Council Member At Large,Matthew Garrett,,54
4171107632,1254,629,City of Longmont Council Member At Large,Joan Peck,,232
4171107632,1254,629,City of Longmont Council Member At Large,Jeff Moore,,123
4171107632,1254,629,City of Longmont Council Member At Large,Ron Gallegos,,125
4171107632,1254,629,City of Longmont Council Member At Large,Matthew Garrett,,82
4171107633,990,326,City of Longmont Council Member At Large,Joan Peck,,141
4171107633,990,326,City of Longmont Council Member At Large,Jeff Moore,,45
4171107633,990,326,City of Longmont Council Member At Large,Ron Gallegos,,56
4171107633,990,326,City of Longmont Council Member At Large,Matthew Garrett,,55
4171107634,834,395,City of Longmont Council Member At Large,Joan Peck,,165
4171107634,834,395,City of Longmont Council Member At Large,Jeff Moore,,59
4171107634,834,395,City of Longmont Council Member At Large,Ron Gallegos,,75
4171107634,834,395,City of Longmont Council Member At Large,Matthew Garrett,,61
4171107635,802,487,City of Longmont Council Member At Large,Joan Peck,,165
4171107635,802,487,City of Longmont Council Member At Large,Jeff Moore,,109
4171107635,802,487,City of Longmont Council Member At Large,Ron Gallegos,,83
4171107635,802,487,City of Longmont Council Member At Large,Matthew Garrett,,85
4171107636,1153,687,City of Longmont Council Member At Large,Joan Peck,,276
4171107636,1153,687,City of Longmont Council Member At Large,Jeff Moore,,122
4171107636,1153,687,City of Longmont Council Member At Large,Ron Gallegos,,124
4171107636,1153,687,City of Longmont Council Member At Large,Matthew Garrett,,97
4171107637,1316,649,City of Longmont Council Member At Large,Joan Peck,,319
4171107637,1316,649,City of Longmont Council Member At Large,Jeff Moore,,100
4171107637,1316,649,City of Longmont Council Member At Large,Ron Gallegos,,97
4171107637,1316,649,City of Longmont Council Member At Large,Matthew Garrett,,86
4171107638,936,695,City of Longmont Council Member At Large,Joan Peck,,250
4171107638,936,695,City of Longmont Council Member At Large,Jeff Moore,,183
4171107638,936,695,City of Longmont Council Member At Large,Ron Gallegos,,95
4171107638,936,695,City of Longmont Council Member At Large,Matthew Garrett,,119
4171107639,915,603,City of Longmont Council Member At Large,Joan Peck,,220
4171107639,915,603,City of Longmont Council Member At Large,Jeff Moore,,145
4171107639,915,603,City of Longmont Council Member At Large,Ron Gallegos,,84
4171107639,915,603,City of Longmont Council Member At Large,Matthew Garrett,,84
4171107640,851,522,City of Longmont Council Member At Large,Joan Peck,,210
4171107640,851,522,City of Longmont Council Member At Large,Jeff Moore,,115
4171107640,851,522,City of Longmont Council Member At Large,Ron Gallegos,,72
4171107640,851,522,City of Longmont Council Member At Large,Matthew Garrett,,85
4171107641,819,449,City of Longmont Council Member At Large,Joan Peck,,181
4171107641,819,449,City of Longmont Council Member At Large,Jeff Moore,,69
4171107641,819,449,City of Longmont Council Member At Large,Ron Gallegos,,85
4171107641,819,449,City of Longmont Council Member At Large,Matthew Garrett,,75
4171107642,1240,638,City of Longmont Council Member At Large,Joan Peck,,256
4171107642,1240,638,City of Longmont Council Member At Large,Jeff Moore,,98
4171107642,1240,638,City of Longmont Council Member At Large,Ron Gallegos,,116
4171107642,1240,638,City of Longmont Council Member At Large,Matthew Garrett,,105
4171107643,853,382,City of Longmont Council Member At Large,Joan Peck,,152
4171107643,853,382,City of Longmont Council Member At Large,Jeff Moore,,57
4171107643,853,382,City of Longmont Council Member At Large,Ron Gallegos,,67
4171107643,853,382,City of Longmont Council Member At Large,Matthew Garrett,,70
4171107644,889,331,City of Longmont Council Member At Large,Joan Peck,,116
4171107644,889,331,City of Longmont Council Member At Large,Jeff Moore,,59
4171107644,889,331,City of Longmont Council Member At Large,Ron Gallegos,,63
4171107644,889,331,City of Longmont Council Member At Large,Matthew Garrett,,60
4171107645,883,478,City of Longmont Council Member At Large,Joan Peck,,181
4171107645,883,478,City of Longmont Council Member At Large,Jeff Moore,,81
4171107645,883,478,City of Longmont Council Member At Large,Ron Gallegos,,75
4171107645,883,478,City of Longmont Council Member At Large,Matthew Garrett,,89
4171107646,953,571,City of Longmont Council Member At Large,Joan Peck,,188
4171107646,953,571,City of Longmont Council Member At Large,Jeff Moore,,129
4171107646,953,571,City of Longmont Council Member At Large,Ron Gallegos,,72
4171107646,953,571,City of Longmont Council Member At Large,Matthew Garrett,,108
4171107647,1521,877,City of Longmont Council Member At Large,Joan Peck,,311
4171107647,1521,877,City of Longmont Council Member At Large,Jeff Moore,,215
4171107647,1521,877,City of Longmont Council Member At Large,Ron Gallegos,,111
4171107647,1521,877,City of Longmont Council Member At Large,Matthew Garrett,,152
4171107648,1158,500,City of Longmont Council Member At Large,Joan Peck,,173
4171107648,1158,500,City of Longmont Council Member At Large,Jeff Moore,,94
4171107648,1158,500,City of Longmont Council Member At Large,Ron Gallegos,,84
4171107648,1158,500,City of Longmont Council Member At Large,Matthew Garrett,,94
4171107649,820,353,City of Longmont Council Member At Large,Joan Peck,,141
4171107649,820,353,City of Longmont Council Member At Large,Jeff Moore,,52
4171107649,820,353,City of Longmont Council Member At Large,Ron Gallegos,,70
